attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,out
0.8123017858658816,0.6647792470323394,0.7253602567094313,0.7111968186823572,0.7561072334397742,0.7462655878741112,4,4,0
0.7745631281778277,0.7753242553045901,0.6356803515511886,0.6584082401809546,0.8141988605810896,0.6699281261869736,4,4,0
0.35431964408401323,0.24113115596685022,0.41975930406013107,0.23354892273019562,0.38748990598946376,0.24727048734594795,0,0,0
0.30478785645797046,0.2734166952031161,0.2918809304633389,0.4740333337989554,0.2216378900345345,0.15606605575149263,0,0,0
0.21696649767759082,0.15809144366822978,0.25741408890450324,0.3580607801358875,0.3303956753520398,0.532624334645552,0,0,0
0.7449600014567971,0.6669434872753685,0.5753693188418014,0.5908464971530129,0.6602747879407964,0.5764157053568688,4,4,0
0.23280041205838592,0.3578827439407524,0.27866636243217496,0.22589712086095928,0.33494126281272407,0.5190218235928643,0,0,0
0.708695046078742,0.6757693555266321,0.7474719171160054,0.520184626845855,0.7206189174500299,0.7877547687516859,4,4,0
0.6588770116453216,0.7328942649936369,0.7433244876225213,0.7088634008790153,0.6834672227929698,0.7021028290404633,4,4,0
0.3088269406178374,0.2883762285766996,0.21884672050095222,0.17432598518924997,0.24794774200710254,0.2679767247189348,0,0,0
0.2744474684235276,0.34879288899675975,0.2177119795492272,0.23264021350687789,0.3932135075716219,0.39569614775877654,0,0,0
0.3353458368854052,0.2943314249334837,0.27748187969867416,0.28447912107353296,0.39722624170122356,0.24459767942462132,0,0,0
0.7305958411021437,0.7817713838017353,0.6179525252872395,0.5328734263843615,0.6175257420082944,0.7599279947210599,4,4,0
0.6203483624386014,0.6224341920227922,0.91191517690683,0.5476833425079568,0.744140486611259,0.681140332981047,4,4,0
0.8782031729222906,0.7963808126759077,0.7697361086053657,0.605253795026335,0.5041739521806927,0.774480019318627,3,0,1
0.6265762080763456,0.541714230050161,0.7577546087868327,0.7262352535923446,0.8204252248807352,0.7866115697107204,4,4,0
0.29675188978278344,0.2326549752258119,0.21623769490036163,0.18834003590159154,0.19950928631774723,0.3424548204698527,0,0,0
0.1416690837285559,0.35994262969187657,0.3606150496323466,0.3154284627617117,0.4296516952604087,0.4611364754754077,0,0,0
0.6826755802946787,0.5368466404576906,0.6882098074011037,0.7904226217049185,0.5257616495635146,0.7786803704506845,4,4,0
0.6591664982826885,0.7583785146235625,0.6411553272054666,0.6184714496834294,0.6313642516222396,0.6815495688319674,4,4,0
0.6996248561415512,0.7513859257110062,0.726741365599824,0.6133996257766723,0.7701818435647356,0.7925529137210159,4,4,0
0.6374661408824344,0.7794448549623768,0.5738632032214667,0.6645143938942113,0.5789166211311363,0.765177352151254,4,4,0
0.2649169667417861,0.34094522601869676,0.34322815083611746,0.19249734868689883,0.25561231687689223,0.34546638109534744,0,0,0
0.6698015547368603,0.719795740342559,0.8997490528397786,0.6102405365114151,0.7104565107264329,0.6142030339087476,4,4,0
0.3005233490473285,0.28724057629331184,0.24059187860431677,0.27617295083057924,0.08168385913375859,0.25734546912477646,0,0,0
0.26456526444167044,0.28777857860331196,0.34932059081223327,0.2800512742182122,0.29919209887531967,0.2994113995233315,0,0,0
0.2257736097522114,0.295440425780729,0.30381690265051814,0.22253651886511328,0.25522578357373005,0.3441491277675373,0,0,0
0.7216282894683769,0.7810593760513249,0.7191344926642153,0.705233535208197,0.5219909991031005,0.7931122410728647,4,4,0
0.23746631361460735,0.32702281315583337,0.25416379282842916,0.3958573045081064,0.24676254799477282,0.1861596191809321,0,0,0
0.7202657763906845,0.7944878757914295,0.6077005382202935,0.6468317148323983,0.6458686617249643,0.5549949304356732,4,4,0
0.383213523940961,0.25393710328170527,0.22428915925399434,0.17805403484236743,0.23424195454750435,0.27558507172765045,0,0,0
0.19617482607608208,0.24951878134956432,0.19607139649124714,0.3503854196289711,0.3851459684538169,0.3806892582081547,0,0,0
0.2125153248561878,0.22855272967057547,0.37284754485185057,0.37324953615871836,0.2830606577203223,0.2949622192824325,0,0,0
0.7572044157297917,0.7165944029798967,0.5763815525731222,0.587257137994247,0.7109102531983403,0.6836021959871499,4,4,0
0.6741411006536506,0.7827057167784266,0.721116309278002,0.7820882657000077,0.8905503324776725,0.6725099980560919,4,4,0
0.2823583100921643,0.3330377922553511,0.30508422752772957,0.3244873150819829,0.22547452737033957,0.331115014154492,0,0,0
0.8038918594071565,0.6225145386330636,0.7654189321553704,0.6246488424988739,0.7073892939737744,0.7674444615143612,4,4,0
0.723823239343049,0.4949101664687732,0.723512678985471,0.5527212613165107,0.9319553115685724,0.6474849194374167,3,3,1
0.2999202356120058,0.27991201157532664,0.23618519162883023,0.3097066426276953,0.25595014631381435,0.14747268481377118,0,0,0
0.6697852828377614,0.772575352463639,0.6145255748377128,0.9109565215113403,0.6380334821111333,0.6931482029735174,4,4,0
0.3418180262827163,0.257564448656805,0.3211939827983197,0.3030452996371503,0.19988993938204502,0.312967723526623,0,0,0
0.27529318027630584,0.20589085210323516,0.3090587081817291,0.20606615363675723,0.3829374267932166,0.27796970839434154,0,0,0
0.669031993454517,0.6546440889530238,0.861207914676199,0.687595262227016,0.6492712231671716,0.7170790218434531,4,4,0
0.4229341324111111,0.3292272369508103,0.2837813723559647,0.2798361503633038,0.26052187554013684,0.35332714499870493,0,0,0
0.8090671966565579,0.6598902901352781,0.7729812010680395,0.7052383103979067,0.8758237711617264,0.6478903650842008,4,4,0
0.33941195718873596,0.19738070588120055,0.3495204109405002,0.3587936910818066,0.3911175332025386,0.34548779325496126,0,0,0
0.2492407891310178,0.34247058155974963,0.22001676392984088,0.2277354737833337,0.34948756222639216,0.27871792586536553,0,0,0
0.48258408096690497,0.11798638817311174,0.20088757719179878,0.3682972288607965,0.37312855467258316,0.21554424031809466,0,1,1
0.649757669971678,0.6696678992909425,0.6959394429071736,0.7441912514185831,0.7708365949479554,0.647466056595373,4,4,0
0.43757362223751445,0.39493710914297986,0.4089140509351392,0.21398957507744293,0.45596963644711447,0.3559073521384343,0,0,0
0.7372750950366469,0.7901495914860518,0.7049551986235546,0.5465011496894719,0.7252946393446843,0.6234047413330907,4,4,0
0.35922886181481417,0.38760052802855527,0.3020191093017523,0.33051592253361683,0.3190407470552605,0.19122282312734323,0,0,0
0.2587212534840457,0.478411589245868,0.40733582912616995,0.23472015353638737,0.2665264477719772,0.42951512107472056,0,0,0
0.24442076350836528,0.19155317566601227,0.3324883690720886,0.42377311614311725,0.32121308366384177,0.27061163978548325,0,0,0
0.10631028375812943,0.2877350008189945,0.29336410648720673,0.35860229048374676,0.3614886117283315,0.40512751811400416,0,0,0
0.7002882267338223,0.7485805565549635,0.6015010932596345,0.7374994271714428,0.7675630121765387,0.6754154671949176,4,4,0
0.6214741734118061,0.70739390410124,0.6277332348396881,0.7602927225152346,0.6899452199444825,0.7564955242493216,4,4,0
0.7158500056201031,0.8180452573734791,0.8192177193593663,0.7984990209336056,0.6941620240637255,0.7230362194642471,4,4,0
0.31991196913935177,0.2706907001937469,0.17764342333998534,0.35708793309014025,0.31722213143575323,0.3168671420673836,0,0,0
0.745686029757229,0.5700047818408565,0.6930220870901318,0.6741445607342619,0.8159114194385066,0.6739526428735753,4,4,0
0.3079124545722012,0.19549542545748191,0.2941338116489984,0.3626529444691902,0.33089687610631696,0.35153020738708773,0,0,0
0.20817538851787162,0.3850150729178292,0.33987893486595977,0.3333348627385783,0.31894821084029734,0.15626428305762965,0,0,0
0.8487682547798594,0.6248721999924454,0.6794816222911422,0.7931806698653302,0.6964709533169633,0.6809036593933849,4,4,0
0.1913213714194257,0.20354366071343133,0.30584014114177294,0.3618032011302058,0.44433366465098045,0.32387610375259224,0,0,0
0.2875510367982989,0.30594842790385074,0.39411863216075793,0.3709153004395773,0.20842447027703326,0.2296295685106085,0,0,0
0.697782931603826,0.7359554960171077,0.6623420523197198,0.6441041312982674,0.7115176314075062,0.6924392012084664,4,4,0
0.7423753001486516,0.6877404561515474,0.8381847782786325,0.7889471772189514,0.8012785424869183,0.7024251840137202,4,4,0
0.6915306183576115,0.8745493942680995,0.8058385762749074,0.6211956437258092,0.7093479907596296,0.5567033389910414,4,4,0
0.305258537363862,0.30726161822037473,0.36075765486846734,0.27864516366896963,0.2409488094652894,0.4153069807736507,0,0,0
0.7723794725648904,0.6504974628331454,0.7165896457293295,0.6995846383829848,0.7535339377024427,0.6988702943599028,4,4,0
0.18478954069274683,0.3514741796486786,0.2309593536651725,0.34270685184079724,0.1588004528733325,0.19876956416570568,0,0,0
0.33381228132458923,0.2875339217913887,0.40622747956447913,0.2207570023352735,0.2591965714126327,0.3700683805122077,0,0,0
0.2925335967208646,0.32862031864971086,0.30019130354809087,0.19162821517725498,0.42350374525230594,0.308081354815045,0,0,0
0.6323161028997438,0.6957115629123317,0.66788763043675,0.594430178116651,0.6522944815568963,0.762916183908173,4,4,0
0.6992273116479358,0.7786178443996141,0.7782168138923434,0.46958069649586465,0.7250149498070201,0.7695090877956948,4,4,0
0.28988291073124,0.25113042399564256,0.36910551200016345,0.36718425754277106,0.23597700202665003,0.24404351478813927,0,0,0
0.6749958344238958,0.7494515885609463,0.6040208151366037,0.6126927119219368,0.6588574225991489,0.6701259947723005,4,4,0
0.5613086299283133,0.6543109767642702,0.6407338219671577,0.7092256431675075,0.7240446267424248,0.7069524929217761,4,4,0
0.27813343933351997,0.3831686703510145,0.2560102988334452,0.21079437324747644,0.3778700883344662,0.25081953110584077,0,0,0
0.2661996726978608,0.31555762602844056,0.2980035032512284,0.42692497008342306,0.3396761487729507,0.33168860907913894,0,0,0
0.6643688621320751,0.6834241998892002,0.7291701941036703,0.7481612488960087,0.7244662469827485,0.7396465263201529,4,4,0
0.41059027136063614,0.31573984777081976,0.23502415618021377,0.2988384120167439,0.3267905158684913,0.3601419055390646,0,0,0
0.7039781998363912,0.8716497715057052,0.716367595499909,0.646103749148662,0.7075773237995374,0.6357459151140912,4,4,0
0.6388937830486913,0.8919939026544963,0.6927151159137254,0.680668293839552,0.7860366094806236,0.7290040655348701,4,4,0
0.1789443684647728,0.31622429725254275,0.3489507172404364,0.29708572113011633,0.19753743237719457,0.3071100581510642,0,0,0
0.7679885770422552,0.7441207895962076,0.6189610434649118,0.510095244960453,0.5613672191610649,0.7634158191587378,4,4,0
0.6742624796697295,0.763502724868652,0.8110515462731317,0.661265796264065,0.6198456430056271,0.6917418980355043,4,4,0
0.18430945946521837,0.19123441927659834,0.31198752369060917,0.4236448394828769,0.2644160128996752,0.32659478097086503,0,0,0
0.7894080504665407,0.6718902109330969,0.8330929326096774,0.6262364881586482,0.7768119426295397,0.658628960906,4,4,0
0.17198278288442262,0.10713460933096011,0.23870661934010437,0.1902099427970921,0.2932704276672443,0.3133995239178469,0,0,0
0.679146338712263,0.5821354580910569,0.686955118844897,0.6850055708299885,0.6874186027354647,0.6875845529279915,4,4,0
0.6817852141954405,0.7518444275425291,0.676843827626155,0.698117403887792,0.7047145231726611,0.64138311550148,4,4,0
0.27205178383971323,0.33339729560536174,0.1649152123440535,0.26236832927786813,0.4532288259674375,0.36104482908287644,0,0,0
0.6079038407528086,0.6533194387064192,0.7989708882958542,0.5904741686842465,0.6640307979977454,0.7365522516272832,4,4,0
