attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,out
0.7841015291224538,0.6895664241996314,0.7386875484468752,0.17203993890866554,0.919463436179249,0.48202887173845743,4,4,4,0
0.7419300564435457,0.8498058747597002,0.7340024219194168,1.0748144457612407,0.7179034985673133,0.35441560079771545,4,4,4,0
0.800417326480347,0.7774805058538083,0.8478104935455458,0.748139721246973,0.9484921815769899,0.3578219939724166,4,4,4,0
0.15478476371627403,0.403397119213864,0.3197669258707543,0.871286522754089,-0.06575137048122418,0.40745004103020704,0,0,0,0
0.259932622365031,0.22437405395553842,0.3200926603035476,0.22551103559618435,0.26725966599672396,0.03299542193738318,0,0,0,0
0.8366662646899309,0.9020086625797331,0.8370694655000818,0.1428176217807853,0.3053207524142319,0.8210982063399161,4,4,4,0
0.3423873797401491,0.31721229723897454,0.2311817017232448,0.24534081649739714,0.3300652248379426,0.6076361666186078,0,0,0,0
0.20421842720067562,0.27026895241693577,0.08618367627516738,0.7690018493080607,0.927115502264411,0.30220427431795094,0,0,0,0
0.3197956535055707,0.27374495470510696,0.28231344395463115,0.4276809953331363,0.8759893158915534,0.3617085002525923,0,0,0,0
0.7474025610696278,0.7853740981080854,0.6991257077342703,0.052246814969387545,0.3410541379651199,0.7687307553520755,4,4,4,0
0.28613872391861106,0.15685736054533056,0.30762795553410965,0.7359230588303586,0.3202083266964195,0.2505874990406748,0,0,0,0
0.8446701990139693,0.6630024582821761,0.7296029930382445,0.18993244418485034,0.30305808136520057,0.5605643460635479,4,4,4,0
0.7504263052639154,0.8124043231062594,0.7570174373332474,0.023989017744858412,0.5830614352733535,0.671391496933514,4,4,4,0
0.7806096999863619,0.7245472484761133,0.683840378232043,0.8006629562453866,0.9518907774060882,0.43194682560219233,4,4,4,0
0.4334167484130178,0.2113222553156595,0.3919997906102185,0.5160167190273754,0.6489880449372727,0.051533666707395176,1,3,3,1
0.31925889185385753,0.17019428951953955,0.14141110001919324,0.6546594224025812,0.8129899082935251,0.22866915289918976,0,0,0,0
0.1635723009182058,0.17959698430000764,0.2628450778325061,0.6026337105868096,0.1624512824769163,0.35747570634159365,0,0,0,0
0.23036986112436295,0.2647518569433567,0.2982542778654267,1.0439435857524288,0.026062501024338394,0.00938687378403752,0,0,0,0
0.2491611954365486,0.28025672666758095,0.21389896434999744,0.6093649717060814,1.0115443419836598,0.2505380417440942,0,0,0,0
0.8180675704985296,0.7579825645629169,0.7788724499536077,0.8075698373486941,0.3294976119081291,0.7453824123930437,4,4,4,0
0.771696902838077,0.8211793129763049,0.6271926053110363,0.46132059897479083,-0.07652310906177129,0.23428096855210617,4,4,4,0
0.9386730549566843,0.776793205009543,0.8111328717429728,0.20279170435118482,0.27623422780760315,0.3003365294369288,4,4,4,0
0.7399605514311819,0.7509867904970585,0.6979744236752325,-0.01896577981597948,0.732968015638383,0.5423244476860059,4,4,4,0
0.32381586373278826,0.33741112102571474,0.3758715077506108,0.8375179557933966,0.769857691695667,0.30008433858155403,0,0,0,0
0.640365824573761,0.8000000464778798,0.7989130435841691,1.0262635038251018,0.39760211439212473,0.235322416676979,4,4,4,0
0.4214332867673458,0.10561713108613305,0.22870712808008511,0.9317696581433718,0.18281276357462345,0.9436758369099231,0,0,0,0
0.7161501351065283,0.7219741361683725,0.9291373847383345,0.3036405805672359,0.15522202197974044,0.7462325989590586,4,4,4,0
0.6934123847904157,0.6210552107723872,0.6526973809891785,0.7865681856905394,0.28519229197253954,0.2675258178778239,4,4,4,0
0.6275032711469415,0.8140036911354315,0.7455506795470832,0.7333866712685964,0.4400484777497361,1.051665435613708,4,4,4,0
0.6850381927109082,0.5878243823949593,0.7495379081293051,0.7960504622594448,0.6811210745335055,0.6707134030906646,4,4,4,0
0.9559036904770665,0.6570778554483554,0.8647307807776085,0.7701758924124079,0.4809744768233162,0.17098942205998868,4,0,1,1
0.30022050759057367,0.38656910495698926,0.3584249289755589,0.37544218216681174,0.3628786300719856,0.9734058139655576,0,0,0,0
0.32209045841495193,0.2634661499362161,0.33433969208696335,0.31904935365964493,0.4521761070387129,0.4226297505741857,0,0,0,0
0.2854176813004127,0.3630202432007285,0.19771615859980807,0.4821479158218981,0.1720292998398627,0.6694689849921986,0,0,0,0
0.26274566054373333,0.19468789294476763,0.12055731666739275,0.22021454684812325,0.09395260470216779,0.3285625410910304,0,0,0,0
0.33674677708440665,0.14840574123750155,0.12433393091144901,-0.03081421269390392,0.8517805704722703,0.2352597999600035,0,0,0,0
0.7861784056856488,0.7688762579669282,0.7658746765704971,0.21464820905463733,1.0063586106648534,0.4106365586103271,4,4,4,0
0.6947745556869748,0.7561671157201704,0.8560593288010087,0.4910997329478499,0.302767608435021,0.6807128429744463,4,4,4,0
0.7546365787258829,0.7241128080340163,0.7447209724192451,0.15186103598487893,0.36407829720617724,0.2494690982333566,4,4,4,0
0.6358294930690918,0.6721401301948364,0.8909044039494346,0.3223219431830883,-0.06762871977624735,0.09967326033005475,4,4,4,0
0.6687840843787755,0.6902982137935388,0.9092821614291506,-0.004684220653344742,0.5738739914170057,0.05031667574859397,4,4,4,0
0.42157636007272126,0.25664460258084254,0.4650291420383086,0.5112989280819654,0.677421947435982,0.3578719926796659,4,2,2,1
0.3138654436952128,0.23209316592287194,0.2545018178031349,0.7708491269559339,-0.008237653581910975,0.026630971469629047,0,0,0,0
0.12485939040480681,0.24442671960034537,0.13765210609318626,0.41534319724927377,0.7812042889540783,0.9629414938292246,0,0,0,0
0.3227929975950433,0.46857999649994175,0.22480025991498823,0.48883362814166575,0.1298758769642679,0.1963071685796659,0,0,0,0
0.6763156890388564,0.8675737138315787,0.8268914905002948,0.700294579939099,0.6983043072294551,0.07523376205645635,4,4,4,0
0.18423343672912929,0.3602192870125467,0.2472075202611114,0.7167082830491354,0.5242134515044733,0.6235119334451629,0,0,0,0
0.3429526279858473,0.20706903290073764,0.25849407555965714,0.3878410899869976,0.5838152530210803,0.5586775541239963,0,0,0,0
0.07755714804917554,0.2520620618496849,0.37498425163943816,0.21309363195139064,0.5896803226357846,0.3550765204540651,0,0,0,0
0.20230736139021233,0.2893687787943583,0.28889211659005165,0.47690179529218435,0.9949212572042899,0.7721796296359733,0,0,0,0
0.76119154956306,0.7053249333188247,0.731486662936352,1.0415262366970333,0.12427747414614673,0.9855196449563998,4,4,4,0
0.14918290453250654,0.27925990583381627,0.3382080848302182,0.7376580273360314,-0.07929607868878066,-0.07831915726014149,0,0,0,0
0.7306009457332593,0.6452948192641073,0.7460497428927596,0.011192062599819128,1.0558988507204203,0.4389153190449182,4,4,4,0
0.2734672380393523,0.1575933103041845,0.3264822970185579,0.5008902346490953,-0.07268354579015891,0.843246638290557,0,0,0,0
0.10561392984545515,0.28169375922403267,0.4102845601792252,0.22173718905488227,0.018453307200520033,0.9931756525148377,0,0,0,0
0.19572412480722584,0.06753742496700957,0.28382554280028327,0.4165426971437034,0.3519816412043677,0.21898067745970934,0,0,0,0
0.2001096846196715,0.23889364668406451,0.36268074018828234,0.3519345760706226,0.8058641234813816,0.15795825290191623,0,0,0,0
0.20296535366529445,0.18355823897026416,0.19827646572100055,0.6550989620480883,0.6350466129798684,0.8007936218507588,0,0,0,0
0.8493790455259069,0.8112226365240571,0.7405064864784785,0.28391226527527463,0.3560006028524193,0.6972065922712031,4,4,4,0
0.7970093107163094,0.7267049002018098,0.8752410877681589,0.932647980832387,-0.06668428264595883,0.556701884333158,4,4,4,0
0.2973579996496257,0.16581192904807812,0.26562633846101946,-0.04107923532690459,0.6455051469840435,0.2733709225601271,0,0,0,0
0.284301447850711,0.22243268813472877,0.36920541346115987,0.6884057920521711,0.665394767430694,0.25856365186395114,0,0,0,0
0.7787233743084507,0.7747137347651192,0.8188128104156479,0.41084077196406255,0.3227447581151498,0.49790312861934416,4,4,4,0
0.6719123677397594,0.607797294331966,0.710380098833789,0.9746881912790223,0.293890770566428,0.694712067100099,4,4,4,0
0.24671624698821848,0.25688805568671447,0.11703586384104336,0.6648782087028748,0.33741427847834543,-0.01873790691128946,0,0,0,0
0.2925358602496446,0.2523794851224204,0.29912990215694535,1.0832102857410617,0.7458522609132985,0.08914971733139251,0,0,0,0
0.12277586649490338,0.3073521176676909,0.32192004851804634,0.32745344797252546,0.6122988455248388,0.28345024372384076,0,0,0,0
0.7928636056904386,0.745152608381415,0.7115468113886759,0.32426750889095146,0.06820356035184186,0.03409089295161649,4,4,4,0
0.35166729861776763,0.2514547457521068,0.34026415177033864,-0.066408622371806,0.6413200069709467,0.5628052256542156,0,0,0,0
0.7216896918299491,0.6847473655488248,0.667892947401706,0.41018701000437535,0.6366901024220656,0.19753701120770073,4,4,4,0
0.7520082178308944,0.8082368534469656,0.7750286148998057,-0.04386792663768317,0.9564279744361249,-0.0613198037596657,4,4,4,0
0.5480135129969507,0.7287190081495787,0.7574550301131294,-0.007071580799054983,0.2825547430803147,0.7455620571142183,4,4,4,0
0.2660583170261995,0.21878607252504673,0.3230528790124576,0.3642659678106275,0.8962557528714948,0.9290023088488194,0,0,0,0
0.7285958404584065,0.8002983876644675,0.8104569228257495,0.20009116824265744,-0.022610848650175895,0.05915287845171671,4,4,4,0
0.7165449659339597,0.6371266057746942,0.823599035903857,0.20864089284309822,0.811248856190703,0.16470461692682728,4,4,4,0
0.31106745006208,0.17786225132326708,0.16703408964817545,1.0816561122175088,0.996769991810773,-0.07634102569399881,0,0,0,0
0.6448903057162994,0.7778090027842073,0.7990258728719539,0.2991712326720447,1.0358566244424519,0.369169107533379,4,4,4,0
0.8512935652904864,0.656329522132986,0.7576426102807571,0.09692973576077688,0.3224474103161587,-0.016258485968960415,4,4,4,0
0.24447139727895686,0.283912044106346,0.315176083693284,0.7887247208359647,0.20654820567477322,0.6672098390555795,0,0,0,0
0.7696671962060815,0.6549111020747286,0.8100177038804135,0.43843185522577466,0.029217317370954995,0.7443248109188166,4,4,4,0
0.3087590509116088,0.23283573238962296,0.32380507448481577,0.798689699064766,0.7229267321595891,0.11780114508600953,0,0,0,0
0.6216595276613948,0.7583758808966115,0.8291383780151396,-0.04240263969371217,0.9802746677030182,0.26413772745646746,4,4,4,0
0.24376689451479305,0.0883261135615224,0.18780947360544162,0.6136729206919074,0.3800046279594257,0.7509114137863818,0,0,0,0
0.2969410805614352,0.24932446119897372,0.27877151169275,0.5182672407416262,0.47578194456471046,0.1975509221806041,0,0,0,0
0.7958549716886569,0.7412744477450465,0.7989845574429918,1.0485442724614122,0.5631452707504911,1.0255797252557475,4,4,4,0
0.6730061786471349,0.8543448935958227,0.5987242517781685,1.0652597510093162,0.5515505853609514,0.5876284961048529,4,4,4,0
0.3565278273772994,0.26674416894348496,0.11325017981926194,0.646605887725882,0.04236717074526475,0.3775806525412322,0,0,0,0
0.20569720070756867,0.16353789808494268,0.15581216970496609,0.5513065275485,1.0631618010347244,0.015524920858790633,0,0,0,0
0.7169693172560307,0.6668020035577046,0.8235743844448332,0.21570543463812158,0.2841600256477578,0.10669025327394585,4,4,4,0
0.5472350941329928,0.696520853290272,0.8026321189976212,0.8319522768902832,0.2921527281448826,0.3249661267507189,4,4,4,0
0.2715400596915619,0.18082688698825788,0.1032837183059454,0.5659905496433507,0.13987115650346957,0.263338485376464,0,0,0,0
0.22295125953065217,0.30261886722335657,0.1386045038341504,0.591369883763539,0.3545021015151751,1.0481889288158381,0,0,0,0
0.29479167223083264,0.09858388949576335,0.25279966819465005,0.3890306770458518,0.07966017404224104,-0.053610014743689344,0,0,0,0
0.26574169932199143,0.05846918992542763,0.33564068123610635,0.7340252422090927,0.6988808671434632,1.024303655267583,0,0,0,0
0.31825419128691895,0.3264029685307027,0.3858235764714898,0.5171569188485791,0.42188289605471363,0.5155112350109439,0,0,0,0
0.3719795341886917,0.3648494025901218,0.24479926758871598,-0.0599080915421506,0.9656268251237602,1.0583919593553328,0,0,0,0
0.33138215971123913,0.046747798528188084,0.23385763913296373,-0.0033195249638562907,0.2840185314522842,0.4254434134722169,0,0,0,0
0.26774419651455067,0.1367525929369906,0.2182461253791037,0.009525386289954307,0.8538002045482066,0.25825004327375267,0,0,0,0
0.7002685136248801,0.6746220530347098,0.7825243437640765,0.9998922023901705,0.18370306278883508,1.0042726220313045,4,4,4,0
0.6892122755910192,0.727700911216021,0.7264234496738327,0.6699697571030231,1.0040068917018918,0.6823809745715088,4,4,4,0
0.6446387682471829,0.8824178697080719,0.739489817686374,0.07893219328162637,0.16802165223978638,0.34076831710514377,4,4,4,0
0.21233539960891631,0.2840360587598323,0.2965614235446342,0.4225870040706451,0.23873556440764987,0.0023109741234266234,0,0,0,0
0.09740998010827517,0.3455528948738674,0.24175546253342003,0.39298439441718436,0.40189578827720457,0.12746740225358,0,0,0,0
0.2122886077722245,0.23987845258216378,0.14998658657522138,0.7542115077517193,1.0000820145566238,0.6847045598096576,0,0,0,0
0.16838464370149137,0.12567156726150214,0.270354850527003,-0.006659024259624904,0.01793180611894954,1.0610051861562755,0,0,0,0
0.7728120709679908,0.999553315021737,0.7942339108266311,0.4069905210166272,0.4055235801142314,0.5772484906949835,3,2,3,1
0.2753835610384177,0.2788405547037504,0.33657296724852187,0.6067250838364585,0.6668415132114912,0.22662290370883847,0,0,0,0
0.21496317781557403,0.16500045395512086,0.21219335438295794,0.21712915703831054,0.9126689655159779,0.002085325152347134,0,0,0,0
0.8143029713166046,0.7423748010913294,0.6533803653545377,0.02045475079333768,-0.04143786822478766,0.6446332939376129,4,4,4,0
0.16400656039132322,0.188130521101611,0.2383561987889987,0.44259027776405624,0.786012461525637,0.8056974336740271,0,0,0,0
0.8938549736288367,0.8126306483630212,0.7528536320715083,0.7895369952942394,0.11849290820493585,0.9118055787235414,4,4,4,0
0.7087032723576245,0.6818323061788603,0.6592597107285897,-0.00510237885877847,0.11427274957427991,0.40589824673041847,4,4,4,0
0.2759590439687033,0.042887028342371264,0.15934663993955303,1.0793759171802781,0.8484564403427184,0.7767449022820242,0,0,0,0
0.37400587804364155,0.17784378925078992,0.1768306504587886,0.6570651406570963,0.3246391849107206,0.29546398784083294,0,0,0,0
0.246527376631789,0.3316468118140486,0.2753975443811585,0.36787181912261113,0.9082205144507391,-0.030593896693403073,0,0,0,0
0.25907740146195773,0.27660618951964666,0.1384600605050441,0.5038969797047419,0.5751497704946319,0.5556487671399468,0,0,0,0
0.7455843890540697,0.8028107746286414,0.6834428012541537,0.37011521813938725,0.9133221213311866,1.065810269538424,4,4,4,0
0.22805884058587986,0.3963865078039387,0.17537283782122615,0.04250747884089204,0.14332646962281714,-0.04299117389710587,0,0,0,0
0.26065961014192945,0.3470328992122773,0.1813535647723768,0.5822930056705673,0.3643412679839937,0.06725187802377244,0,0,0,0
0.27120478306959156,0.39120472457430433,0.19192423649414492,0.05381977090735984,0.5933155728278172,0.14284568675963913,0,0,0,0
0.75797508316853,0.7548846119882285,0.7478997587230031,0.22971890739165124,0.9649505809970448,0.6209614128025308,4,4,4,0
0.7301557817754613,0.7119692919844283,0.6308813014569442,0.3149888344595659,0.5657696589077319,0.714534390013611,4,4,4,0
0.5696689821344135,0.638981067422688,0.9231467477709474,0.38801691796859394,0.7678349388674485,0.7820908776299135,4,1,3,1
0.7761965822537058,0.7642099973226677,0.8044377767960349,0.6776046189869497,0.6416822121112066,0.16896354604139302,4,4,4,0
0.7995906467688478,0.7885026209628826,0.7715359656553409,0.1730305753021904,0.7004088269863143,-0.07768251172308593,4,4,4,0
0.183098447166899,0.26207689432394005,0.3589833669738909,-0.03440037831883109,0.899945856751721,0.7867988739946494,0,0,0,0
0.6461544414757019,0.7585165283064221,0.7337616904819468,0.9289389170275347,0.3307081418667991,1.0199077965577223,4,4,4,0
0.796390531691047,0.812476951955459,0.6665182291029006,1.0356967804538018,0.11226570252926646,1.091656816567916,4,4,4,0
0.13696392981666322,0.22857581441112085,0.20016686798327696,0.3778932190887018,0.9810914103070533,0.8184058764059269,0,0,0,0
0.6620562148878202,0.8094675076110089,0.7207869551269204,0.4640139164005972,1.0335776236942436,0.7153567153905623,4,4,4,0
0.2596005259028317,0.23420038838128018,0.3036074072286346,0.1238739611079736,0.28820610375874417,0.11067512817636038,0,0,0,0
0.7217153850549688,0.6195587800369737,0.728267029212567,0.35090360474537674,-0.04396527230097498,0.41755819557076046,4,4,4,0
0.7250671895828964,0.6341284192909444,0.8098267165747085,0.7351243398919152,0.4064224827366649,0.02952733763943617,4,4,4,0
0.3098689510706919,0.051878729553140046,0.25144879953879284,0.9494132845695139,0.8695411690487659,-0.04792952832314693,0,0,0,0
0.3347219813372858,0.2472483370277517,0.2349810817387278,0.515286222421729,0.2876706478172541,0.30296195674464166,0,0,0,0
0.4338741395206606,0.19204749179608277,0.23775814125578337,0.18111140244141355,0.7864768163587779,0.1400379831319701,0,0,0,0
0.18364767637257817,0.14022970519330308,0.2917182182020399,0.8609031574787055,0.031379423076979995,0.8102440356764965,0,0,0,0
0.1685678012619368,0.19258267260893794,0.2775761058044768,0.2878259443454181,0.46284967105550534,0.2991018229893551,0,0,0,0
0.24811433744883704,0.21390025357116785,0.1657847304556878,0.3969633386572438,0.9750323910034148,1.0477640343636696,0,0,0,0
0.45474032356506777,0.23764259512501354,0.26554791328806404,1.0792794654963105,0.588059667222687,0.20785284683504396,0,0,0,0
0.18459148224953176,0.3895181990416122,0.15945254695095337,0.9666362226456903,0.16781171821743535,0.7711309000719025,0,0,0,0
0.6274017463497599,0.6866635768855506,0.6980893120669343,0.06449048064982832,0.3237225707703803,0.44031970230798334,4,4,4,0
0.7108323266502488,0.8146785981891508,0.839581001087153,0.7554102698804471,0.9053697311817909,0.17343759942293963,4,4,4,0
0.2623586216499951,0.35023564423016634,0.2015886474562759,0.36108118114915566,-0.07889753777432565,1.0765536870296128,0,0,0,0
0.2882972695705514,0.3120880317738284,0.27189617038519753,0.7491279614961017,0.14754520205544458,0.6832966954765234,0,0,0,0
0.9725476881489579,0.8432939750798755,0.8621332092364421,-0.0706178686466487,0.7244634146123675,1.0520780751155496,4,3,3,1
0.37607772110134785,0.22391067744973264,0.3632977383309346,-0.03550906287194463,0.5676314713975652,0.802156562287813,0,0,0,0
0.22718042908553449,0.21229933346216523,0.20508072009802242,0.572287213547978,0.07603577603146652,0.8576743757985682,0,0,0,0
0.7658647826613401,0.7514296613017418,0.6905463480621716,0.5940245199127706,-0.03218354976823448,0.24668064482389945,4,4,4,0
0.8395311582442687,0.6793727713757522,0.6397199978017676,0.08756408353735112,0.9914141780427276,0.8746137117117107,4,4,4,0
0.26106597574951096,0.24658497069982244,0.23096659371164543,0.8657196714534742,0.6707328493475387,-0.07888271419212343,0,0,0,0
0.21030421886229467,0.18341716485547227,0.2921439289693191,0.3602295073063749,0.7411137723586831,0.7561572130509228,0,0,0,0
0.2532231813759029,0.2842675659287976,0.32468818365288277,0.3738406389323569,0.3490158016193032,0.16088281368645074,0,0,0,0
0.7422240606712278,0.7863955160915539,0.8020134702275613,0.15701401048561311,-0.050903552493403455,0.7779635366309262,4,4,4,0
0.34515940038033643,0.2708536423595051,0.24339493653961425,0.9940310574521635,0.6314756715922049,0.6414648906862425,0,0,0,0
0.7433527341734754,0.6961515720996722,0.6310393733798008,0.9654492821531716,1.0338718603466774,1.0812909372834252,4,4,4,0
0.6800493824447755,0.7201410750212176,0.8044973798764892,0.24665955447317695,0.18299853656551546,0.26976220251422106,4,4,4,0
0.3183813134427685,0.13292858850386197,0.17755120982254874,0.11967576954361073,0.45781726429493097,1.0632767570485027,0,0,0,0
0.7539514079335361,0.60563856084097,0.6439152198695772,0.8524366060265222,0.24164237632939273,0.6788692094935511,4,4,4,0
0.7327639500454287,0.8249209324262559,0.84439240007862,0.2433339556352363,0.12012890627965847,0.8775147433655037,4,4,4,0
0.3298292852838334,0.16386288530196846,0.15881340764591678,0.8445765336734548,0.0013687756252271505,1.0791590463483822,0,0,0,0
0.7852060406828716,0.8382755390534519,0.8959779360244978,0.2922185639702051,0.708339729253062,-0.06942875776061465,4,4,4,0
0.17608123324472505,0.26680263484535444,0.10978389051086271,0.2589505610413068,0.5022959852419099,0.16222846300091914,0,0,0,0
0.21241603221357125,0.2291873790445093,0.24730377572267884,0.7668887785060233,0.01725128381871105,0.7680151144613483,0,0,0,0
0.21580301330895096,0.33947441087340724,0.25428834693594227,0.7223012487812767,0.3048884614429362,0.1942959190022458,0,0,0,0
0.2222670021051312,0.3941939742559889,0.15369523452447817,0.9656200118505717,0.0763184800908148,0.20480475738653148,0,0,0,0
0.5970897858332183,0.8689224268111042,0.5925960744099685,0.015251024223846235,0.4178691497915853,0.920689447693042,1,0,4,1
0.8854745392496902,0.9066421602029088,0.619077623585697,1.023142168899946,0.45449149385546184,0.5804681319231002,1,1,0,1
0.6898087870658802,0.7687301326242211,0.7721628543296618,0.46207046673366514,0.5599855418449853,0.6562168404858957,4,4,4,0
0.3293169577559637,0.32151718777280164,0.2759236596044411,0.8770984408181478,0.6879612501632657,-0.04845482121257349,0,0,0,0
0.20167927355949827,0.1293185631874267,0.26629424632987786,1.0854248957232668,1.0510859303941524,0.5019245501822318,0,0,0,0
0.30926089342010205,0.3261814001947509,0.33311072672453407,0.6707018291287207,0.5788891466414535,0.8246987603187369,0,0,0,0
0.23326256774099832,0.1786291624174082,0.2847434807161401,0.4848306826901204,0.4678196380640649,0.12021693584321061,0,0,0,0
0.20706492856570702,0.3865459586994857,0.20421980553850055,-0.013802324046154016,1.0678887960207524,1.0963929954819416,0,0,0,0
0.7022695535937079,0.6705387779586276,0.7249148084335694,0.14156584709401207,0.7977351039214566,0.3175621713057472,4,4,4,0
0.7631924657852133,0.6929642225249557,0.7757415378864532,0.601008951494066,0.927880692657698,1.0160224766183399,4,4,4,0
0.7533632380072868,0.6136116896757267,0.7705587180890857,0.23007601267829542,1.0216598488581154,0.9809696395537727,4,4,4,0
0.6182764019401404,0.8415680446133053,0.6626543607148986,0.12478700979099902,0.9580451616336553,-0.0829289200814216,4,4,4,0
0.7847257118439495,0.7319485663798323,0.6560327546708441,1.0008267711824477,0.6645441596595089,0.03248480770572386,4,4,4,0
0.652935864565547,0.6726534292679439,0.6505158522422628,0.5341966398439891,-0.004106298515737988,0.8320461325631381,4,4,4,0
0.6634965888069957,0.6954983173232276,0.6013213015069528,0.19927460258046564,0.07144905675395788,0.04703925752569013,4,4,4,0
0.7747149968328705,0.6153768682862009,0.9319580798394231,0.07461874792807335,0.420282812070747,0.8937271028547338,4,4,4,0
0.7106812559122134,0.843256489937632,0.6406728268346265,0.40309198453128325,0.5749299035420663,0.36653247118332505,4,4,4,0
0.18975641936237536,0.29918938728957917,0.28782599698564676,0.06749358679318554,0.5377853600891445,0.14636725608287088,0,0,0,0
0.260808560891429,0.33510731686585205,0.1933253813143243,0.23266346028963836,0.43254536063331495,0.16193577192864528,0,0,0,0
0.6944893938041439,0.7553265144603875,0.7811466432096973,0.6778899721897588,1.0477649439613201,0.5572063425594337,4,4,4,0
0.7270201789240245,0.7947170359307547,0.7142410862820925,0.16141038098643656,0.40924031453487303,0.6486732649847274,4,4,4,0
0.8452433218172232,0.8606382971392894,0.7553007094720662,0.5718812472170416,-0.08155816624268045,0.10619917933051937,4,4,4,0
0.6681124031195014,0.6695116611454758,0.6736184595053609,0.9465046398747822,1.084057233985587,0.7514466019425476,4,4,4,0
0.7256276497942427,0.7206059304535775,0.7869981922920347,0.9674923375609209,0.8588664748544387,0.09155237085539156,4,4,4,0
0.2591044122698285,0.19554629106993887,0.16877655875141137,0.8122650939480022,0.8613910991657987,-0.04004546635082134,0,0,0,0
0.2808530334597882,0.24402475958804953,0.3557104434488545,0.467315042883251,0.6343564822646475,0.06225427349023699,0,0,0,0
0.19794250836276037,0.22986443483763908,0.2737557201790659,0.8533227071003571,1.0021856480002747,0.6100212513955533,0,0,0,0
0.6396114847432888,0.7090600373122347,0.765457719646526,0.9431745634691718,-0.027597441185198093,0.18475758687481436,4,4,4,0
0.8362940757128168,0.7037963577357585,0.719556343216774,0.2841765530430321,0.1830390417911132,0.5078803666028326,4,4,4,0
0.7338615987057158,0.7620753861062357,0.7802909381843238,0.020440930508323685,0.4698313136862977,0.9605005596066075,4,4,4,0
0.168833576216176,0.40218415797064966,0.15583564708883263,0.7856209820747164,0.2680541921524687,0.6404708162874037,0,0,0,0
