attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,out
0.43232813559325844,0.48909898469767704,0.5660960591013444,0.48790968264086954,0.5158461028978346,0.49637840080968004,4,4,4,4,4,4,4,4,4,0
0.7290510595374897,0.6937818555186719,0.26044375070753223,0.4519568406634604,0.5823280969145834,0.5536553122702174,0,0,0,0,0,0,0,0,0,0
0.4639618293489779,0.5364307145910372,0.5054664224076322,0.4473034760841064,0.47232138723753997,0.4705329734991921,4,4,4,4,4,4,4,4,4,0
0.5648551689238533,0.419522843260682,0.3940210091396803,0.21544738602942692,0.6404831186792093,0.2673019156965157,0,0,0,0,0,0,0,0,0,0
0.31172394494851763,0.6206022000313631,0.6159664822983915,0.3531185173527458,0.427039655084562,0.2532175883137894,0,0,0,0,0,0,0,0,0,0
0.6546934340195486,0.5470664472958832,0.3135654926117081,0.8603390394635096,0.6803563949838978,0.6624431054140473,0,0,0,0,0,0,0,0,0,0
0.5913660839555697,0.3549797519205141,0.6127514077110507,0.7282186113531252,0.47172359195774494,0.5440639905857492,0,0,0,0,0,0,0,0,0,0
0.4028560542074719,0.4479962971095615,0.5345360521094824,0.4414476088177379,0.4993214511301872,0.48363096200033345,4,4,4,4,4,4,4,4,4,0
0.6391962473767625,0.5962452755085617,0.4101979967276588,0.5887875738420139,0.4682153353845912,0.8518524579254072,0,0,0,0,0,0,0,0,0,0
0.5527481197328827,0.4710564682110969,0.429021729259324,0.5711640145560412,0.5245428555567239,0.48169499315654885,4,4,4,4,4,4,4,4,4,0
0.4185734454044192,0.8169931375655424,0.19022738404154288,0.4048553404699669,0.5016714562705877,0.4979077779323447,0,0,0,0,0,0,0,0,0,0
0.5305954056073526,0.5061953746551826,0.5532114957552514,0.6692926640406052,0.4375084314220938,0.2028110737280408,0,0,0,0,0,0,0,0,0,0
0.5087738391636586,0.49738113159909975,0.5210994757133742,0.5031081093824211,0.4920561366131135,0.4758502765665731,4,4,4,4,4,4,4,4,4,0
0.2717517407228712,0.8210810089478311,0.26145681678859656,0.3310448800045599,0.4923062389609679,0.4845129016290085,0,0,0,0,0,0,0,0,0,0
0.2324716131565709,0.2262360178760739,0.6738801156687347,0.7544241912828139,0.3658513658169894,0.34259947024276055,0,0,0,0,0,0,0,0,0,0
0.7713922251127439,0.6562423376087025,0.284522655472768,0.62032934722471,0.2861636194600826,0.5979898204371865,0,0,0,0,0,0,0,0,0,0
0.47638624121283607,0.5025913983038547,0.5285209153657042,0.5574895942030857,0.48543800572368867,0.5824155092981986,4,4,4,4,4,4,4,4,4,0
0.519346405693263,0.5105478476865013,0.44123681620741734,0.4707543440330935,0.4730948805660377,0.5330654468160336,4,4,4,4,4,4,4,4,4,0
0.42423126188711335,0.49300708440477753,0.5069745551747401,0.5211615981337627,0.5248385914042715,0.491810252810967,4,4,4,4,4,4,4,4,4,0
0.5235939906950678,0.5585641147605073,0.4248019326371449,0.505995071443964,0.5266458240490162,0.4690300959290934,4,4,4,4,4,4,4,4,4,0
0.70790716869875,0.6724167382362092,0.37351802739623263,0.2561769113966551,0.6303532943879865,0.2679743256006647,0,0,0,0,0,0,0,0,0,0
0.43461825867693793,0.5177495505723145,0.49521741257565205,0.5025574455968694,0.5021985891239014,0.5817910852005675,4,4,4,4,4,4,4,4,4,0
0.4886345857676968,0.3624635579442105,0.5605968917766786,0.4112401305293185,0.35640042770159613,0.7495939874944196,0,0,0,0,0,0,0,0,0,0
0.4739105352087328,0.29736230897248594,0.6072848568085414,0.3894425072811135,0.7564102587801187,0.5129122849630933,0,0,0,0,0,0,0,0,0,0
0.828832839853556,0.37189452942893086,0.4313619683215358,0.5960924525883461,0.6155144003006502,0.49670594887866615,0,0,0,0,0,0,0,0,0,0
0.46670833628794706,0.523140279006042,0.4672856799433607,0.5128772047196031,0.5103377428636605,0.4440749060407759,4,4,4,4,4,4,4,4,4,0
0.4398737398032689,0.5448302947395715,0.5437459199283969,0.46536013296860845,0.351041716534338,0.13159455736239883,0,0,0,0,0,0,0,0,0,0
0.28006417810576767,0.5744616388668302,0.6891008985922153,0.2934471488316832,0.38026478471248876,0.6249627129679558,0,0,0,0,0,0,0,0,0,0
0.5850697076254836,0.2827223696823894,0.19620097452996615,0.5210182084033498,0.5793574937221638,0.43643870942295576,0,0,0,0,0,0,0,0,0,0
0.6388576104141999,0.33875922707709705,0.2929598945899261,0.5297922218066776,0.7158356036944667,0.6408549305335463,0,0,0,0,0,0,0,0,0,0
0.152732014304856,0.40869855526050886,0.5182020402096609,0.5703121463096394,0.5447892244157955,0.5262659047084858,0,0,0,0,0,0,0,0,0,0
0.33741290914824174,0.5701100685881902,0.6606624561428246,0.4426287478755603,0.6169410735797247,0.5141134831640528,0,0,0,0,0,0,0,0,0,0
0.5078209711685501,0.37218435565137487,0.3159564182114561,0.500132910743736,0.6496686141140262,0.3158728076830485,0,0,0,0,0,0,0,0,0,0
0.5129045865286332,0.47248504535790387,0.5086904325128903,0.45620390174563297,0.44468836028857206,0.5309797433311181,4,4,4,4,4,4,4,4,4,0
0.5314968412870891,0.4591867409692922,0.4619745871821309,0.5482080892781662,0.5008971766017607,0.5265245444082886,4,4,4,4,4,4,4,4,4,0
0.2760199138379514,0.5809445600471181,0.4976627978900726,0.37683236330248426,0.42432038773157177,0.4828714904504045,0,0,0,0,0,0,0,0,0,0
0.3801441702546673,0.32251061142561677,0.5364614050010658,0.4368290841686172,0.5467786504791871,0.09577596573143504,0,0,0,0,0,0,0,0,0,0
0.824231129449728,0.59524649050949,0.5551903276716672,0.4532344791586568,0.5087340556383744,0.4739349006527855,0,0,0,0,0,0,0,0,0,0
0.4361182572200779,0.5130566024834387,0.5537093038620086,0.4636724719608928,0.5129372026156919,0.469336868726271,4,4,4,4,4,4,4,4,4,0
0.5173049125182201,0.47290382974544426,0.5104075985001566,0.4641855242153821,0.4681815942873741,0.5259465460767012,4,4,4,4,4,4,4,4,4,0
0.45310288640591256,0.45530527130650694,0.5068609276614133,0.45302147225202705,0.470426916471241,0.5146015591057949,0,0,0,0,0,0,0,0,0,0
0.48055025462124024,0.6398310250181607,0.3502226446998568,0.26009555975185533,0.5388155632288891,0.5051414432294051,0,0,0,0,0,0,0,0,0,0
0.6356287981945106,0.46822232146020704,0.6516095947486932,0.6055465652400438,0.6070640248057447,0.2132034723941571,0,0,0,0,0,0,0,0,0,0
0.4839538543801913,0.47269806613271365,0.5441007629236124,0.5023334757885926,0.48015792352141146,0.5717216738328819,4,4,4,4,4,4,4,4,4,0
0.42462570733929955,0.46381827097394557,0.6686870570767877,0.6986509694954239,0.4843526866328636,0.4530972018361321,0,0,0,0,0,0,0,0,0,0
0.5289906519963634,0.47346854728665616,0.45917149792321454,0.433273156854116,0.520056856450014,0.49475137594904506,4,4,4,4,4,4,4,4,4,0
0.2897741458607852,0.3400446381721477,0.7121297791395403,0.5185033497827334,0.1862152183762778,0.30845664880553014,0,0,0,0,0,0,0,0,0,0
0.48052722446574314,0.503748095182446,0.5531373141486219,0.5160997730946102,0.4843260670278262,0.4976143130171887,4,4,4,4,4,4,4,4,4,0
0.2732520106230182,0.42085371489338913,0.48080385983880225,0.683981418933613,0.4810182699707325,0.7201294378482018,0,0,0,0,0,0,0,0,0,0
0.4356598961006242,0.4717689729171384,0.27358928874948923,0.5129759727004564,0.4114853647018907,0.5939042862341912,0,0,0,0,0,0,0,0,0,0
0.5664416358900213,0.6704065396984732,0.16641804876060418,0.5463132667309537,0.5143682751510733,0.023099715507400975,0,1,4,1,2,0,4,4,1,1
0.49464651434331103,0.730230208442533,0.40732511260566373,0.6073755708336446,0.28591628444117057,0.35168749982598513,0,0,0,0,0,0,0,0,0,0
0.4424098616975676,0.4994201659427365,0.5498110940846377,0.4568167763781037,0.5045113242190219,0.5049727218987872,4,4,4,4,4,4,4,4,4,0
0.4492702958758935,0.655325873184526,0.5842896264575199,0.27883960589907997,0.7087424305864869,0.38259110570384713,0,0,0,0,0,0,0,0,0,0
0.4723045236893062,0.5777941892975056,0.5302780265092484,0.4889507020668336,0.4913666078089287,0.4514544674967741,4,4,4,4,4,4,4,4,4,0
0.42873066520255826,0.4569581427164196,0.37420239929569477,0.49262236148087696,0.6987621146856979,0.49861925702155235,0,0,0,0,0,0,0,0,0,0
0.46666148885604497,0.521109365146705,0.5338541149554861,0.5829082976132149,0.5388221433157998,0.49296745472731557,4,4,4,4,4,4,4,4,4,0
0.5184024996989276,0.2667555619520201,0.4711122807082314,0.4680725323505021,0.3041482027337714,0.6428630987983462,0,0,0,0,0,0,0,0,0,0
0.6014527113652315,0.21864983036752694,0.6434630438311897,0.5682408891216275,0.5104678027268416,0.5338582057868956,0,0,0,0,0,0,0,0,0,0
0.4422264350128499,0.41323848847702177,0.45041831874217875,0.5954806096106304,0.4872904107086695,0.6620357302979849,0,0,0,0,0,0,0,0,0,0
0.4470115224082611,0.5789560192482025,0.40565312386349217,0.52696649606939,0.4864161972648727,0.45752322746217206,4,4,4,4,4,4,4,4,4,0
0.5156407798712911,0.5600558659266005,0.5648788682882273,0.4923446950316679,0.47613709880315264,0.4875465231101512,4,4,4,4,4,4,4,4,4,0
0.5263454837434952,0.502834654100694,0.5494143725782823,0.5057759959950149,0.4435776803279674,0.4976218151722267,4,4,4,4,4,4,4,4,4,0
0.42441171071876094,0.35750336876240363,0.8313914932124182,0.5106176674615966,0.4584921343496282,0.43285537497682447,0,0,0,0,0,0,0,0,0,0
0.5178784956125049,0.5272722739356503,0.4929997642180945,0.44429594658032023,0.47924077243153185,0.5444943963451643,4,4,4,4,4,4,4,4,4,0
0.23196703530607543,0.6375733279386556,0.4971207871285856,0.19889491380048557,0.48659130868189526,0.10691087079658118,0,0,0,0,0,0,0,0,0,0
0.4738591177074528,0.7687577032791936,0.4705081090088874,0.5758345819135378,0.19111172151346262,0.2920093290164696,0,0,0,0,0,0,0,0,0,0
0.5425320574046212,0.5170073322793369,0.5474544398680651,0.4851121482654987,0.742488151969802,0.5296045328745971,0,0,0,0,0,0,0,0,0,0
0.47271076152020053,0.517576043280726,0.46945845139961756,0.55694754899998,0.4864454072373693,0.4864150266122982,4,4,4,4,4,4,4,4,4,0
0.5245574124661775,0.4865307087092012,0.5058793949657001,0.5170960515487719,0.5194001609728529,0.525629331349175,4,4,4,4,4,4,4,4,4,0
0.6817526964360396,0.7027098903358702,0.9084429160114343,0.5604165080207153,0.16458077698744766,0.3253856190126917,4,1,4,1,4,4,4,3,1,1
0.5363347519330617,0.42436964672941013,0.46024742913996863,0.5645843269722528,0.5016571357027158,0.5394481976873137,4,4,4,4,4,4,4,4,4,0
0.49671423610495796,0.3072397216930335,0.9812475963247597,0.6572846295502845,0.4216137845427427,0.4406423001104175,0,0,0,0,0,0,0,0,0,0
0.29906375371628846,0.4900603196740602,0.5465959381488645,0.6502296403127258,0.7662255219069682,0.4329756155131754,0,0,0,0,0,0,0,0,0,0
0.61064495889797,0.3414017866117588,0.5396513525254536,0.44932234631178736,0.751436022340235,0.5726217433158602,0,0,0,0,0,0,0,0,0,0
0.540165693099489,0.5307757770150673,0.4857667459960042,0.5047855235877703,0.6008390826610989,0.5681590255031144,4,4,4,4,4,4,4,4,4,0
0.5689553952380336,0.35913869894100187,0.38757538386887613,0.5180169251897887,0.4161394869051341,0.2903325845247874,0,0,0,0,0,0,0,0,0,0
0.3661348719060259,0.7379025688420989,0.34557756065293865,0.5712184649188863,0.6078184434922761,0.4193668773728325,0,0,0,0,0,0,0,0,0,0
0.5093196952357161,0.48979494990779404,0.49242726335277853,0.5164392516371114,0.5303318280722629,0.5455889754786101,4,4,4,4,4,4,4,4,4,0
0.551060270675549,0.6601891782050482,0.5234814171626505,0.6198053891308715,0.24626013397208624,0.4456548089431146,0,0,0,0,0,0,0,0,0,0
0.30885430915918616,0.31254778349015433,0.5306446223534365,0.36363438902929723,0.3594849653189036,0.5054986608161253,0,0,0,0,0,0,0,0,0,0
0.4473794296443173,0.5435447153363759,0.5328590318941658,0.5359160921931706,0.5294044005080967,0.44222966199662955,4,4,4,4,4,4,4,4,4,0
0.6945018607030178,0.4307592093289454,0.5093804258474678,0.4430944569580366,0.5066150404713232,0.7856225666426306,0,0,0,0,0,0,0,0,0,0
0.507260062231899,0.5523934983353804,0.5471791900710262,0.5068688069217515,0.40145917297561495,0.49148504982866,4,4,4,4,4,4,4,4,4,0
0.2568365478711194,0.26848649076131237,0.5191641557066673,0.48813061014107184,0.21618139718069357,0.37277131434078425,0,0,0,0,0,0,0,0,0,0
0.2791373853856027,0.49030019887733284,0.46347724136205254,0.43100091442417743,0.7166558722709765,0.48986607416614397,0,0,0,0,0,0,0,0,0,0
0.4673012803299654,0.5101651180892346,0.41913474643976045,0.4798199876734809,0.5135427124681976,0.5518778628940855,4,4,4,4,4,4,4,4,4,0
0.5639429878835791,0.47144554675598965,0.5384393112796115,0.5580431866373708,0.5039635653720156,0.43544722806946,4,4,4,4,4,4,4,4,4,0
0.5935236511590463,0.9072732819026978,0.32706780176116146,0.49683921067896675,0.40598441811411806,0.898983606945524,4,0,0,4,1,3,2,2,0,1
0.8099016200650382,0.460177096943083,0.28299441307781487,0.14951330012901753,0.5522773385324905,0.4603369598135062,0,0,0,0,0,0,0,0,0,0
0.568915644805452,0.5019689634842791,0.4449116167705179,0.2750530697134075,0.31124431812942754,0.2389301797103357,0,0,0,0,0,0,0,0,0,0
0.5203828760399395,0.4780831866102129,0.46112022463570584,0.4890545540313633,0.5413771829555349,0.5393480250416518,4,4,4,4,4,4,4,4,4,0
0.530160067893743,0.515538575749106,0.4649909998648433,0.4742365828345151,0.4670833093558313,0.5122217476096497,4,4,4,4,4,4,4,4,4,0
0.45869803305393486,0.5590854195128263,0.6711320040721287,0.3553623596145029,0.48271540239328425,0.3229900637717704,0,0,0,0,0,0,0,0,0,0
0.47380553699144823,0.4719818148546952,0.4558093715850145,0.5606174705956166,0.483101415645666,0.5430017501999904,0,0,0,0,0,0,0,0,0,0
0.22968767413534358,0.37453191239481937,0.37477995989467794,0.4157615610655345,0.4849232208862501,0.3711796516278827,0,0,0,0,0,0,0,0,0,0
0.875223448301681,0.544134275297098,0.4427288605329031,0.3946809547897959,1.0370168704886455,0.4869899796667628,1,3,4,2,0,1,1,4,1,1
0.5040590604921025,0.4801363610817312,0.509594069771712,0.5102570189005502,0.4810013931519321,0.44321652762484176,4,4,4,4,4,4,4,4,4,0
0.4746975975213096,0.6529986304255899,0.7315545044761456,0.5977604955716375,0.40217578743806426,0.4587530577629807,0,0,0,0,0,0,0,0,0,0
0.5029683276320561,0.43979415564280666,0.5080997592748737,0.4972232462214531,0.5097564696141371,0.5318283662509558,4,4,4,4,4,4,4,4,4,0
0.5904951068984385,0.3967978019927533,0.24024104521166945,0.5270835573678438,0.260971259860346,0.3799587736673568,0,0,0,0,0,0,0,0,0,0
0.4302735737447442,0.3116182470274912,0.3907732929987833,0.47689548003170756,0.5275356940556489,0.290732315223817,0,0,0,0,0,0,0,0,0,0
0.5233182649705466,0.5045948405207905,0.47865840004749505,0.49923472505446387,0.47993425637994075,0.5174793780905441,4,4,4,4,4,4,4,4,4,0
0.6132579570328338,0.3673647821684676,0.3916400498419356,0.4721519024310149,0.3033971958735818,0.48698569838496003,0,0,0,0,0,0,0,0,0,0
0.4284174559714524,0.5714663327865711,0.5708773114908101,0.5286130305471877,0.4885466145424394,0.5020134235055207,4,4,4,4,4,4,4,4,4,0
0.5099864742324857,0.5159030573909347,0.5115606831750822,0.5119444974850227,0.39818225258920636,0.46328861385717707,4,4,4,4,4,4,4,4,4,0
0.4217868044137737,0.4789768102455476,0.527297579678665,0.5450512542995983,0.5301436545643804,0.5400813960225395,4,4,4,4,4,4,4,4,4,0
0.500773997854315,0.4572168963685625,0.43579516284550524,0.5138985781858129,0.5123132550371595,0.5284789701979382,4,4,4,4,4,4,4,4,4,0
0.3279037595045676,0.6706254542194178,0.6288454158264692,0.4824153365813474,0.33839416529211686,0.3397689517534096,0,0,0,0,0,0,0,0,0,0
0.5881344457329712,0.4256143615600836,0.23452309214113726,0.5671149198238302,0.26061991815448,0.6200086003974287,0,0,0,0,0,0,0,0,0,0
0.3815532049533523,0.3542803195838323,0.39443658130952375,0.24583868012076038,0.6353847662295742,0.26556278563345,0,0,0,0,0,0,0,0,0,0
0.6346121024610413,0.4978826014332148,0.42748475508158446,0.6249918168910736,0.7339733990208472,0.43214111103944497,0,0,0,0,0,0,0,0,0,0
0.5481250747512164,0.49051907060501265,0.5067272233504161,0.47316243603200714,0.4875284523295045,0.4574499010894417,4,4,4,4,4,4,4,4,4,0
0.5221130607568654,0.5148414378181981,0.5051457517931622,0.47245398833123875,0.5207777938971999,0.5032557027108603,4,4,4,4,4,4,4,4,4,0
0.5742467872519773,0.46125672455517214,0.7718708040597759,0.5151701946615967,0.14785806979942623,0.6720952251712964,0,0,0,0,0,0,0,0,0,0
0.4258618257460122,0.2831827597048445,0.24975307635155475,0.4807543911563671,0.6508231728480227,0.7468493387105826,0,0,0,0,0,0,0,0,0,0
0.7228568463436327,0.608082420110008,0.691307622026317,0.5597549028024891,0.7422079761586067,0.4366857747432071,0,0,0,0,0,0,0,0,0,0
0.324777202699595,0.7044610448699081,0.6299383106996723,0.35298492467159676,0.5563496621736833,0.46025148803052385,0,0,0,0,0,0,0,0,0,0
0.5571762447127262,0.4744216259022879,0.5417451837631968,0.509161724143466,0.5125281267696913,0.5338686917748484,4,4,4,4,4,4,4,4,4,0
0.45029705323554164,0.2857999641418487,0.42853054707212834,0.2670784459687055,0.6691686938448355,0.7337390032961798,0,0,0,0,0,0,0,0,0,0
0.5457743422001534,0.5461613706477237,0.6556673024639047,0.3392272428944362,0.5842406339247739,0.651671187067366,0,0,0,0,0,0,0,0,0,0
0.5338513110995003,0.5314428103834784,0.47835042364251235,0.49510117311220064,0.5586099457341721,0.48064835418468155,4,4,4,4,4,4,4,4,4,0
0.9500433297664794,0.4441630879732559,0.6812246711309797,0.7330216293536213,0.54092059813404,0.7751796169754992,2,0,4,4,4,3,2,2,3,1
0.5439235202072756,0.42691022750342505,0.4841785418081138,0.5059005389507087,0.4344810970816047,0.5675669641884477,4,4,4,4,4,4,4,4,4,0
0.5236278709237351,0.47587434425294,0.5050953271328461,0.46585320843602523,0.4666370529250553,0.4655438542840689,4,4,4,4,4,4,4,4,4,0
0.5654792341125662,0.5373984606338881,0.469456344939486,0.4470275893331589,0.5384519281776567,0.5678416062530048,4,4,4,4,4,4,4,4,4,0
0.34475164309928513,0.22670499331087796,0.35625624638100095,0.7368557597695323,0.7160303186518746,0.35532341859197913,0,0,0,0,0,0,0,0,0,0
0.28630876018136375,0.2908765530228635,0.3894258670334088,0.5769645837161862,0.6899287140338316,0.35970216722255827,0,0,0,0,0,0,0,0,0,0
0.7539710226649605,0.3824618038421501,0.4303472070664931,0.32273584038663294,0.46022112295523215,0.6158549857013897,0,0,0,0,0,0,0,0,0,0
0.44892559413963745,0.524815618703568,0.5389031494939629,0.4439321293709864,0.5537683903383595,0.5094990691945507,4,4,4,4,4,4,4,4,4,0
0.516260111649109,0.3799650569192629,0.1706044219027078,0.5279888252717022,0.3999278869242453,0.37832225136918224,0,0,0,0,0,0,0,0,0,0
0.15423506431088246,0.43525704913635516,0.5295472282976847,0.47532085111410655,0.7005579312999497,0.3854703341266167,0,0,0,0,0,0,0,0,0,0
0.5815089354834583,0.5386451429684271,0.48744239364932834,0.45281892010331554,0.46359103219423464,0.5439179139160824,4,4,4,4,4,4,4,4,4,0
0.5533429981080279,0.4594249323014469,0.6898745115532582,0.47177834124326473,0.3823580840768486,0.22314259489112126,0,0,0,0,0,0,0,0,0,0
0.5173082365813486,0.5392808079933286,0.5498499587528033,0.5104539355347714,0.4229677874761248,0.4097554239093105,4,4,4,4,4,4,4,4,4,0
0.27682153718136004,0.4416365741450227,0.2265330131878558,0.13420957512941117,0.6161009837925981,0.6787738679916371,0,0,0,0,0,0,0,0,0,0
0.45229542124839345,0.5578605366610698,0.5415644674126735,0.48922331498852734,0.48134316699589136,0.5205608228360941,4,4,4,4,4,4,4,4,4,0
0.1826862738628614,0.5158739464178934,0.5167224234927202,0.4821824145487604,0.6691882664481598,0.7412234131869164,0,0,0,0,0,0,0,0,0,0
0.3177427195212579,0.5884976964254196,0.27528437654476845,0.458826129949627,0.3123995223872792,0.7440851245229152,0,0,0,0,0,0,0,0,0,0
0.5372804996630436,0.5166065341069992,0.4688515107912774,0.45266638711086943,0.5429005221173419,0.4414821777908058,4,4,4,4,4,4,4,4,4,0
0.5754159966485857,0.4957119332713137,0.5036584377851802,0.5027373371845799,0.4761207814917939,0.5206485844624963,4,4,4,4,4,4,4,4,4,0
0.695583923367365,0.4745268270532921,0.5354229460649247,0.5701742326563879,0.7688867539912945,0.6803484710115923,0,0,0,0,0,0,0,0,0,0
0.4954758944082221,0.5016093144658266,0.5056235553342121,0.4824282935566579,0.48720105947603837,0.53111900062415,4,4,4,4,4,4,4,4,4,0
0.4749880733700388,0.5156747176951589,0.49723848891890127,0.4604441408785044,0.5310092229641047,0.5286026595720114,4,4,4,4,4,4,4,4,4,0
0.4656548054382169,0.4320350426044246,0.5256513089218893,0.5354720575758216,0.45793701119333596,0.5517220888671661,4,4,4,4,4,4,4,4,4,0
0.38609391054595654,0.44357722015999695,0.529391636860629,0.5401110295266176,0.5257993089854422,0.5509819319753441,4,0,4,4,4,4,4,1,1,1
0.5049332172770621,0.5142388445690405,0.5721149955040256,0.5200561725238259,0.4835413568345205,0.535183850832288,4,4,4,4,4,4,4,4,4,0
0.436492224868568,0.7101389476433284,0.16038158486184195,0.48422014648123063,0.3842847703922312,0.4878128154145016,0,0,0,0,0,0,0,0,0,0
0.817208465229507,0.5465218830800271,0.2885659810471698,0.39943323140671616,0.37043770949018495,0.6601144775244059,0,0,0,0,0,0,0,0,0,0
0.2983436701388854,0.25244344915153916,0.3614516043665822,0.4470523425095091,0.2730146416989573,0.3362608982280747,0,0,0,0,0,0,0,0,0,0
0.45750126032017213,0.5821711577979376,0.49808757759934735,0.49839633375240466,0.5115535312129357,0.4902589776707933,4,4,4,4,4,4,4,4,4,0
0.49554043080467297,0.42076179607723113,0.5674827030965699,0.6541676793520339,0.5150212689707191,0.6026956656411858,0,0,0,0,0,0,0,0,0,0
0.5633201025376412,0.4592452787731886,0.4962862293546357,0.559839017170311,0.44403547488522077,0.4877184808956987,4,4,4,4,4,4,4,4,4,0
0.4366528323303931,0.47194674405244863,0.4610887306308048,0.5126669036891863,0.5367819134397488,0.49393296500193234,4,4,4,4,4,4,4,4,4,0
0.5050065804584275,0.5254261240194484,0.5485157968712941,0.5508438818280595,0.4555556417115642,0.544279081947562,4,4,4,4,4,4,4,4,4,0
