duration,src_bytes,dst_bytes,class
-2.302585092994045,224,279,0
-2.302585092994045,326,2056,0
-2.302585092994045,356,1125,0
-2.302585092994045,315,1610,0
-2.302585092994045,337,286,0
-2.302585092994045,264,13023,0
-2.302585092994045,298,313,0
-2.302585092994045,193,11572,0
-2.302585092994045,214,15574,0
-2.302585092994045,349,2994,0
-2.302585092994045,194,1707,0
-2.302585092994045,224,2733,0
-2.302585092994045,317,515,0
-2.302585092994045,353,303,0
-2.302585092994045,337,1215,0
-2.302585092994045,275,528,0
-2.302585092994045,286,3042,0
-2.302585092994045,329,390,0
-2.302585092994045,305,609,0
-2.302585092994045,299,1413,0
-2.302585092994045,283,2623,0
-2.302585092994045,211,1415,0
-2.302585092994045,348,56122,0
-2.302585092994045,226,2101,0
-2.302585092994045,179,8918,0
-2.302585092994045,220,525,0
-2.302585092994045,238,392,0
-2.302585092994045,259,503,0
-2.302585092994045,223,1576,0
-2.302585092994045,317,1474,0
-2.302585092994045,225,519,0
-2.302585092994045,202,1159,0
-2.302585092994045,212,1965,0
-2.302585092994045,202,258,0
-2.302585092994045,249,7213,0
-2.302585092994045,183,1043,0
-2.302585092994045,340,414,0
-2.302585092994045,195,32229,0
-2.302585092994045,276,409,0
-2.302585092994045,208,757,0
-2.302585092994045,150,8699,0
-2.302585092994045,284,827,0
-2.302585092994045,223,397,0
-2.302585092994045,179,16702,0
-2.302585092994045,271,4487,0
-2.302585092994045,188,3726,0
-2.302585092994045,217,2354,0
-2.302585092994045,295,1269,0
-2.302585092994045,334,8064,0
-2.302585092994045,297,6289,0
-2.302585092994045,241,375,0
-2.302585092994045,309,183,0
-2.302585092994045,312,124,0
-2.302585092994045,250,273,0
-2.302585092994045,227,1359,0
-2.302585092994045,252,2226,0
-2.302585092994045,328,397,0
-2.302585092994045,299,1695,0
-2.302585092994045,234,35147,0
-2.302585092994045,202,2143,0
-2.302585092994045,361,509,0
-2.302585092994045,307,1211,0
-2.302585092994045,302,7244,0
-2.302585092994045,250,12605,0
-2.302585092994045,284,809,0
-2.302585092994045,163,14570,0
-2.302585092994045,304,2239,0
-2.302585092994045,253,1588,0
-2.302585092994045,331,336,0
-2.302585092994045,174,2028,0
-2.302585092994045,283,10524,0
-2.302585092994045,282,9238,0
-2.302585092994045,218,385,0
-2.302585092994045,314,4165,0
-2.302585092994045,222,967,0
-2.302585092994045,276,313,0
-2.302585092994045,302,1881,0
-2.302585092994045,288,4213,0
-2.302585092994045,233,1374,0
-2.302585092994045,220,1158,0
-2.302585092994045,230,1619,0
-2.302585092994045,209,2445,0
-2.302585092994045,283,363,0
-2.302585092994045,210,290,0
-2.302585092994045,221,4601,0
-2.302585092994045,212,18282,0
-2.302585092994045,250,1695,0
-2.302585092994045,261,4876,0
-2.302585092994045,241,396,0
-2.302585092994045,224,528,0
-2.302585092994045,320,6889,0
-2.302585092994045,321,182,0
-2.302585092994045,389,355,0
-2.302585092994045,239,2451,0
-2.302585092994045,339,569,0
-2.302585092994045,303,747,0
-2.302585092994045,295,18950,0
-2.302585092994045,262,1346,0
-2.302585092994045,247,4815,0
-2.302585092994045,332,392,0
-2.302585092994045,287,1582,0
-2.302585092994045,215,1908,0
-2.302585092994045,311,2411,0
-2.302585092994045,242,516,0
-2.302585092994045,209,14460,0
-2.302585092994045,303,810,0
-2.302585092994045,306,2239,0
-2.302585092994045,205,1335,0
-2.302585092994045,221,600,0
-2.302585092994045,216,295,0
-2.302585092994045,156,307,0
-2.302585092994045,267,327,0
-2.302585092994045,210,509,0
-2.302585092994045,217,16904,0
-2.302585092994045,227,405,0
-2.302585092994045,244,848,0
-2.302585092994045,288,2712,0
-2.302585092994045,339,1471,0
-2.302585092994045,305,1380,0
-2.302585092994045,238,325,0
-2.302585092994045,228,3134,0
-2.302585092994045,294,11154,0
-2.302585092994045,351,3675,0
-2.302585092994045,191,2866,0
-2.302585092994045,282,8240,0
-2.302585092994045,341,1826,0
-2.302585092994045,206,1508,0
-2.302585092994045,197,22395,0
-2.302585092994045,339,1013,0
-2.302585092994045,251,1397,0
-2.302585092994045,330,1400,0
-2.302585092994045,503,7203,0
-2.302585092994045,224,2607,0
-2.302585092994045,329,1404,0
-2.302585092994045,242,2307,0
-2.302585092994045,203,495,0
-2.302585092994045,235,1564,0
-2.302585092994045,211,24572,0
-2.302585092994045,203,3614,0
-2.302585092994045,311,442,0
-2.302585092994045,216,4894,0
-2.302585092994045,235,29370,0
-2.302585092994045,304,1019,0
-2.302585092994045,282,1842,0
-2.302585092994045,294,1701,0
-2.302585092994045,203,60308,0
-2.302585092994045,305,9470,0
-2.302585092994045,287,347,0
-2.302585092994045,247,398,0
-2.302585092994045,257,347,0
-2.302585092994045,223,5565,0
-2.302585092994045,296,431,0
-2.302585092994045,243,1025,0
-2.302585092994045,312,1532,0
-2.302585092994045,275,1770,0
-2.302585092994045,188,1873,0
-2.302585092994045,294,343,0
-2.302585092994045,293,1215,0
-2.302585092994045,306,308,0
-2.302585092994045,275,1695,0
-2.302585092994045,315,724,0
-2.302585092994045,245,1512,0
-2.302585092994045,226,188,0
-2.302585092994045,316,15863,0
-2.302585092994045,250,199,0
-2.302585092994045,232,2239,0
-2.302585092994045,317,2276,0
-2.302585092994045,336,1094,0
-2.302585092994045,350,2916,0
-2.302585092994045,302,16439,0
-2.302585092994045,247,800,0
-2.302585092994045,342,1466,0
-2.302585092994045,269,829,0
-2.302585092994045,222,2373,0
-2.302585092994045,229,330,0
-2.302585092994045,162,29122,0
-2.302585092994045,157,5210,0
-2.302585092994045,310,2698,0
-2.302585092994045,384,8122,0
-2.302585092994045,311,2532,0
-2.302585092994045,173,21900,0
-2.302585092994045,196,989,0
-2.302585092994045,312,32500,0
-2.302585092994045,291,462,0
-2.302585092994045,327,365,0
-2.302585092994045,215,956,0
-2.302585092994045,283,7203,0
-2.302585092994045,210,2170,0
-2.302585092994045,217,1811,0
-2.302585092994045,196,25519,0
-2.302585092994045,229,263,0
-2.302585092994045,208,1856,0
-2.302585092994045,215,267,0
-2.302585092994045,235,4259,0
-2.302585092994045,197,659,0
-2.302585092994045,235,388,0
-2.302585092994045,216,18836,0
-2.302585092994045,244,856,0
-2.302585092994045,279,3712,0
-2.302585092994045,303,3972,0
-2.302585092994045,316,2104,0
-2.302585092994045,304,388,0
-2.302585092994045,218,30795,0
-2.302585092994045,244,268,0
-2.302585092994045,307,23776,0
-2.302585092994045,207,9317,0
-2.302585092994045,310,2446,0
-2.302585092994045,198,36686,0
-2.302585092994045,196,32229,0
-2.302585092994045,212,1078,0
-2.302585092994045,234,11485,0
-2.302585092994045,334,531,0
-2.302585092994045,227,1478,0
-2.302585092994045,334,354,0
-2.302585092994045,221,367,0
-2.302585092994045,250,3112,0
-2.302585092994045,349,481,0
-2.302585092994045,202,306,0
-2.302585092994045,223,4073,0
-2.302585092994045,307,1618,0
-2.302585092994045,306,392,0
-2.302585092994045,289,612,0
-2.302585092994045,215,3452,0
-2.302585092994045,217,4768,0
-2.302585092994045,251,258,0
-2.302585092994045,199,1031,0
-2.302585092994045,322,760,0
-2.302585092994045,208,1346,0
-2.302585092994045,269,301,0
-2.302585092994045,206,11619,0
-2.302585092994045,278,538,0
-2.302585092994045,189,1495,0
-2.302585092994045,283,685,0
-2.302585092994045,207,1688,0
-2.302585092994045,256,261,0
-2.302585092994045,315,1610,0
-2.302585092994045,311,6805,0
-2.302585092994045,214,1721,0
-2.302585092994045,301,6951,0
-2.302585092994045,334,255,0
-2.302585092994045,352,1695,0
-2.302585092994045,323,2912,0
-2.302585092994045,324,1509,0
-2.302585092994045,301,328,0
-2.302585092994045,222,2530,0
-2.302585092994045,212,442,0
-2.302585092994045,300,2239,0
-2.302585092994045,295,1155,0
-2.302585092994045,236,706,0
-2.302585092994045,217,937,0
-2.302585092994045,238,1625,0
-2.302585092994045,201,2560,0
-2.302585092994045,208,5971,0
-2.302585092994045,249,1426,0
-2.302585092994045,221,915,0
-2.302585092994045,344,288,0
-2.302585092994045,221,7182,0
-2.302585092994045,276,12997,0
-2.302585092994045,323,188,0
-2.302585092994045,215,1722,0
-2.302585092994045,238,10656,0
-2.302585092994045,303,4368,0
-2.302585092994045,237,865,0
-2.302585092994045,303,1075,0
-2.302585092994045,208,3507,0
-2.302585092994045,278,1888,0
-2.302585092994045,223,5729,0
-2.302585092994045,217,1431,0
-2.302585092994045,253,745,0
-2.302585092994045,204,12922,0
-2.302585092994045,295,1269,0
-2.302585092994045,340,1529,0
-2.302585092994045,378,3081,0
-2.302585092994045,272,4841,0
-2.302585092994045,258,1882,0
-2.302585092994045,301,3268,0
-2.302585092994045,335,2042,0
-2.302585092994045,264,4095,0
-2.302585092994045,324,1425,0
-2.302585092994045,243,857,0
-2.302585092994045,300,1380,0
-2.302585092994045,276,299,0
-2.302585092994045,219,261,0
-2.302585092994045,227,406,0
-2.302585092994045,311,307,0
-2.302585092994045,248,1738,0
-2.302585092994045,213,3768,0
-2.302585092994045,329,1901,0
-2.302585092994045,217,12640,0
-2.302585092994045,231,5682,0
-2.302585092994045,247,431,0
-2.302585092994045,210,1439,0
-2.302585092994045,203,314,0
-2.302585092994045,331,883,0
-2.302585092994045,196,24572,0
-2.302585092994045,329,9621,0
-2.302585092994045,229,1565,0
-2.302585092994045,242,256,0
-2.302585092994045,199,1307,0
-2.302585092994045,236,258,0
-2.302585092994045,264,1791,0
-2.302585092994045,305,525,0
-2.302585092994045,232,2507,0
-2.302585092994045,328,501,0
-2.302585092994045,231,1384,0
-2.302585092994045,284,9212,0
-2.302585092994045,155,7776,0
-2.302585092994045,203,2420,0
-2.302585092994045,274,401,0
-2.302585092994045,331,332,0
-2.302585092994045,306,2707,0
-2.302585092994045,306,369,0
2.9496883350525844,281,164,0
-2.302585092994045,192,4268,0
-2.302585092994045,226,1062,0
-2.302585092994045,234,3560,0
1.62924053973028,236,16182,0
-2.302585092994045,295,2005,0
-2.302585092994045,193,1259,0
-2.302585092994045,321,1612,0
-2.302585092994045,265,14379,0
-2.302585092994045,320,18798,0
-2.302585092994045,242,1177,0
-2.302585092994045,320,6438,0
-2.302585092994045,203,60308,0
-2.302585092994045,202,1924,0
-2.302585092994045,200,759,0
-2.302585092994045,224,118,0
-2.302585092994045,304,4955,0
-2.302585092994045,305,2239,0
-2.302585092994045,239,855,0
-2.302585092994045,252,832,0
-2.302585092994045,317,327,0
-2.302585092994045,350,1437,0
-2.302585092994045,218,5280,0
-2.302585092994045,291,1792,0
-2.302585092994045,151,193,0
-2.302585092994045,234,273,0
-2.302585092994045,334,1342,0
-2.302585092994045,361,824,0
-2.302585092994045,234,434,0
-2.302585092994045,204,770,0
-2.302585092994045,264,1791,0
-2.302585092994045,326,4391,0
-2.302585092994045,206,568,0
-2.302585092994045,282,290,0
-2.302585092994045,335,796,0
-2.302585092994045,266,872,0
-2.302585092994045,246,557,0
-2.302585092994045,203,458,0
-2.302585092994045,160,701,0
-2.302585092994045,282,260,0
-2.302585092994045,362,3110,0
-2.302585092994045,404,236,0
-2.302585092994045,210,2070,0
-2.302585092994045,289,4452,0
-2.302585092994045,312,1416,0
-2.302585092994045,227,1452,0
-2.302585092994045,331,1303,0
-2.302585092994045,193,10635,0
-2.302585092994045,344,1783,0
-2.302585092994045,228,862,0
-2.302585092994045,221,3377,0
-2.302585092994045,306,2239,0
-2.302585092994045,248,1531,0
-2.302585092994045,223,2088,0
-2.302585092994045,304,6263,0
-2.302585092994045,286,1376,0
-2.302585092994045,184,1619,0
-2.302585092994045,287,4546,0
-2.302585092994045,210,3200,0
-2.302585092994045,260,584,0
-2.302585092994045,213,1108,0
-2.302585092994045,206,1178,0
-2.302585092994045,291,1997,0
-2.302585092994045,306,2239,0
-2.302585092994045,235,1483,0
-2.302585092994045,292,1478,0
-2.302585092994045,329,935,0
-2.302585092994045,322,6660,0
-2.302585092994045,199,267,0
-2.302585092994045,287,6144,0
-2.302585092994045,263,1952,0
-2.302585092994045,230,389,0
-2.302585092994045,230,2661,0
-2.302585092994045,228,1695,0
-2.302585092994045,321,2144,0
-2.302585092994045,287,765,0
-2.302585092994045,244,14262,0
-2.302585092994045,207,310,0
-2.302585092994045,309,854,0
-2.302585092994045,332,1366,0
-2.302585092994045,331,903,0
-2.302585092994045,304,2870,0
-2.302585092994045,259,8346,0
-2.302585092994045,232,343,0
-2.302585092994045,287,8091,0
-2.302585092994045,302,1483,0
-2.302585092994045,293,707,0
-2.302585092994045,204,1024,0
-2.302585092994045,307,259,0
-2.302585092994045,230,1428,0
-2.302585092994045,337,788,0
-2.302585092994045,205,997,0
-2.302585092994045,218,336,0
-2.302585092994045,216,284,0
-2.302585092994045,316,288,0
-2.302585092994045,235,2975,0
-2.302585092994045,222,791,0
-2.302585092994045,318,10931,0
-2.302585092994045,341,284,0
-2.302585092994045,258,1012,0
-2.302585092994045,164,510,0
-2.302585092994045,284,1290,0
-2.302585092994045,231,639,0
-2.302585092994045,178,2776,0
-2.302585092994045,202,394,0
-2.302585092994045,286,1108,0
-2.302585092994045,343,5989,0
-2.302585092994045,258,4920,0
-2.302585092994045,238,397,0
-2.302585092994045,230,22594,0
-2.302585092994045,246,774,0
-2.302585092994045,275,989,0
-2.302585092994045,162,13187,0
-2.302585092994045,331,1185,0
-2.302585092994045,270,902,0
-2.302585092994045,308,392,0
-2.302585092994045,315,9732,0
-2.302585092994045,303,1719,0
-2.302585092994045,239,246,0
-2.302585092994045,241,481,0
-2.302585092994045,311,488,0
-2.302585092994045,221,407,0
-2.302585092994045,215,301,0
-2.302585092994045,292,248,0
-2.302585092994045,221,3476,0
-2.302585092994045,184,321,0
-2.302585092994045,288,2921,0
-2.302585092994045,218,2750,0
-2.302585092994045,265,1384,0
-2.302585092994045,263,284,0
-2.302585092994045,215,2095,0
-2.302585092994045,239,3891,0
-2.302585092994045,289,570,0
-2.302585092994045,224,467,0
-2.302585092994045,189,525,0
-2.302585092994045,257,273,0
-2.302585092994045,199,1222,0
-2.302585092994045,208,3793,0
-2.302585092994045,329,885,0
-2.302585092994045,302,1075,0
-2.302585092994045,269,398,0
-2.302585092994045,305,1075,0
-2.302585092994045,335,269,0
-2.302585092994045,240,648,0
-2.302585092994045,159,9569,0
-2.302585092994045,186,1412,0
-2.302585092994045,207,6356,0
-2.302585092994045,308,607,0
-2.302585092994045,299,6153,0
-2.302585092994045,164,1293,0
-2.302585092994045,237,2698,0
-2.302585092994045,306,3222,0
-2.302585092994045,216,2168,0
-2.302585092994045,291,950,0
-2.302585092994045,220,1249,0
-2.302585092994045,216,5323,0
-2.302585092994045,229,500,0
-2.302585092994045,322,2318,0
-2.302585092994045,329,1901,0
-2.302585092994045,344,1394,0
-2.302585092994045,205,934,0
-2.302585092994045,279,1761,0
-2.302585092994045,296,431,0
-2.302585092994045,237,19182,0
-2.302585092994045,203,3719,0
-2.302585092994045,223,564,0
-2.302585092994045,219,12202,0
-2.302585092994045,330,1179,0
-2.302585092994045,306,1694,0
-2.302585092994045,254,176,0
-2.302585092994045,235,2919,0
-2.302585092994045,194,369,0
-2.302585092994045,345,392,0
-2.302585092994045,217,1376,0
-2.302585092994045,212,16319,0
-2.302585092994045,220,406,0
-2.302585092994045,224,2649,0
-2.302585092994045,314,2075,0
-2.302585092994045,261,1973,0
-2.302585092994045,311,682,0
-2.302585092994045,201,1577,0
-2.302585092994045,159,2315,0
-2.302585092994045,206,1215,0
-2.302585092994045,452,6177,0
-2.302585092994045,309,942,0
-2.302585092994045,384,929,0
-2.302585092994045,312,8178,0
-2.302585092994045,212,882,0
-2.302585092994045,220,370,0
-2.302585092994045,224,2019,0
-2.302585092994045,322,255,0
-2.302585092994045,241,399,0
-2.302585092994045,194,2310,0
-2.302585092994045,258,590,0
-2.302585092994045,316,354,0
-2.302585092994045,307,398,0
-2.302585092994045,315,843,0
-2.302585092994045,281,475,0
-2.302585092994045,239,35215,0
-2.302585092994045,370,520,0
-2.302585092994045,231,1496,0
-2.302585092994045,238,306,0
-2.302585092994045,215,354,0
-2.302585092994045,248,1057,0
-2.302585092994045,330,9673,0
-2.302585092994045,310,3567,0
-2.302585092994045,367,6781,0
-2.302585092994045,321,3943,0
-2.302585092994045,200,3063,0
-2.302585092994045,262,240,0
-2.302585092994045,324,2443,0
-2.302585092994045,240,943,0
-2.302585092994045,239,1423,0
-2.302585092994045,338,314,0
-2.302585092994045,212,2602,0
-2.302585092994045,325,284,0
-2.302585092994045,204,619,0
-2.302585092994045,245,13589,0
-2.302585092994045,224,13374,0
-2.302585092994045,316,841,0
-2.302585092994045,243,600,0
-2.302585092994045,350,5280,0
-2.302585092994045,225,4635,0
-2.302585092994045,201,3421,0
-2.302585092994045,228,334,0
-2.302585092994045,225,313,0
-2.302585092994045,333,7412,0
-2.302585092994045,243,10701,0
-2.302585092994045,222,917,0
-2.302585092994045,244,1451,0
-2.302585092994045,323,1351,0
-2.302585092994045,300,808,0
-2.302585092994045,332,1084,0
-2.302585092994045,222,2753,0
-2.302585092994045,247,268,0
-2.302585092994045,287,420,0
-2.302585092994045,228,1075,0
-2.302585092994045,348,5280,0
-2.302585092994045,251,14522,0
-2.302585092994045,242,4677,0
-2.302585092994045,216,4896,0
-2.302585092994045,286,4118,0
-2.302585092994045,221,187,0
-2.302585092994045,356,397,0
-2.302585092994045,242,267,0
-2.302585092994045,320,18905,0
-2.302585092994045,283,3088,0
-2.302585092994045,286,199,0
-2.302585092994045,214,788,0
-2.302585092994045,321,1378,0
-2.302585092994045,326,1399,0
-2.302585092994045,206,294,0
-2.302585092994045,213,9673,0
-2.302585092994045,292,1651,0
-2.302585092994045,296,1657,0
-2.302585092994045,163,9221,0
-2.302585092994045,267,18360,0
-2.302585092994045,217,22352,0
-2.302585092994045,232,3550,0
-2.302585092994045,323,1680,0
-2.302585092994045,263,340,0
-2.302585092994045,212,718,0
-2.302585092994045,210,566,0
-2.302585092994045,284,460,0
-2.302585092994045,236,263,0
-2.302585092994045,183,754,0
-2.302585092994045,274,2799,0
-2.302585092994045,319,2697,0
-2.302585092994045,319,413,0
-2.302585092994045,225,426,0
-2.302585092994045,166,2927,0
-2.302585092994045,146,14308,0
-2.302585092994045,188,1364,0
-2.302585092994045,366,573,0
-2.302585092994045,308,3222,0
-2.302585092994045,303,519,0
-2.302585092994045,211,170,0
-2.302585092994045,230,10359,0
-2.302585092994045,211,383,0
-2.302585092994045,336,685,0
-2.302585092994045,208,727,0
-2.302585092994045,340,346,0
-2.302585092994045,169,758,0
-2.302585092994045,368,4070,0
-2.302585092994045,219,342,0
-2.302585092994045,324,2302,0
-2.302585092994045,322,279,0
-2.302585092994045,331,1047,0
-2.302585092994045,325,6242,0
-2.302585092994045,322,338,0
-2.302585092994045,330,2212,0
-2.302585092994045,202,308,0
-2.302585092994045,314,1043,0
-2.302585092994045,237,10757,0
-2.302585092994045,221,1701,0
-2.302585092994045,295,1126,0
-2.302585092994045,277,515,0
-2.302585092994045,165,35341,0
-2.302585092994045,310,442,0
-2.302585092994045,345,713,0
-2.302585092994045,310,7569,0
-2.302585092994045,232,479,0
-2.302585092994045,288,597,0
-2.302585092994045,277,235,0
-2.302585092994045,217,5051,0
-2.302585092994045,317,937,0
-2.302585092994045,336,1658,0
-2.302585092994045,287,3030,0
-2.302585092994045,226,1484,0
-2.302585092994045,230,2265,0
-2.302585092994045,259,4616,0
-2.302585092994045,171,332,0
-2.302585092994045,221,888,0
-2.302585092994045,188,3196,0
-2.302585092994045,297,7620,0
-2.302585092994045,229,296,0
-2.302585092994045,196,1227,0
-2.302585092994045,212,263,0
-2.302585092994045,199,6483,0
-2.302585092994045,202,2316,0
-2.302585092994045,253,2650,0
-2.302585092994045,403,6471,0
-2.302585092994045,147,19085,0
-2.302585092994045,213,7907,0
-2.302585092994045,223,179,0
-2.302585092994045,208,2649,0
-2.302585092994045,320,607,0
-2.302585092994045,159,3801,0
-2.302585092994045,212,1896,0
-2.302585092994045,170,3593,0
-2.302585092994045,297,294,0
-2.302585092994045,221,29026,0
-2.302585092994045,292,2346,0
-2.302585092994045,267,245,0
-2.302585092994045,286,292,0
-2.302585092994045,346,688,0
-2.302585092994045,334,2794,0
-2.302585092994045,312,1359,0
-2.302585092994045,350,3646,0
-2.302585092994045,229,19107,0
-2.302585092994045,350,19080,0
-2.302585092994045,295,17293,0
-2.302585092994045,291,1792,0
-2.302585092994045,258,6712,0
-2.302585092994045,232,1317,0
-2.302585092994045,234,2507,0
-2.302585092994045,228,314,0
-2.302585092994045,346,2638,0
-2.302585092994045,304,8888,0
