attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,out
0.5148979013396776,0.6958841634034156,0.5523952987022882,0.24394338822993927,0.5969361513558583,0.7269472503743932,0,0,0,0,0,0,0,0
0.4884374532330293,0.5731971951521545,0.678372916642463,0.4942799787339764,0.653691364192374,0.5770344758918738,0,0,0,0,0,0,0,0
0.49942563428163256,0.5074771033659672,0.49513546186809576,0.49831617488333224,0.4939649466281537,0.5035015193881062,4,4,4,4,4,4,4,0
0.26720595720564566,0.8241120976662306,0.5117528541556114,0.5961124902758274,0.41806255224148536,0.28541887306924135,0,0,0,0,0,0,0,0
0.5641821208871,0.3771987272956121,0.4326359189191474,0.6926108094085558,0.6363473573524555,0.4020544710283653,0,0,0,0,0,0,0,0
0.5045729059455457,0.49803433749847537,0.4986845217046674,0.5096623126467215,0.5021347395254258,0.5016190524410021,4,4,4,4,4,4,4,0
0.4985347409242832,0.49623300068023013,0.5075437247696604,0.4967527917491775,0.48718451075132085,0.5041723541755059,4,4,4,4,4,4,4,0
0.5495630470929856,0.6400983157938955,0.2689404271820897,0.38025946527994203,0.3647085599247529,0.855277085537506,0,0,0,0,0,0,0,0
0.5121319192312079,0.49251465469939804,0.50141778750524,0.49422787760207376,0.5023227400462791,0.5076265341463564,4,4,4,4,4,4,4,0
0.5060755111688148,0.503166771160203,0.4987488675618373,0.4936061139968983,0.4978683876284349,0.50752630627791,4,4,4,4,4,4,4,0
0.49335487108295184,0.510116070922812,0.49627996357228776,0.5065459327080598,0.5062906527148395,0.507419543908701,4,4,4,4,4,4,4,0
0.4990304817818012,0.495895761214919,0.5104737888697176,0.4938102222150041,0.5009012216555542,0.500251604870392,4,4,4,4,4,4,4,0
0.47630801479873547,0.6366419689958488,0.30130590821695297,0.507832392358606,0.3401302263210808,0.6078559451356741,0,0,0,0,0,0,0,0
0.4105351185962435,0.6255482913605576,0.48758518035299175,0.37153313650029385,0.7135055706517096,0.4341998973480726,0,0,0,0,0,0,0,0
0.8177656241793985,0.5592438547143249,0.4182841849423368,0.6519272476717559,0.28105756774161894,0.46312742745422897,0,0,0,0,0,0,0,0
0.5002750476244432,0.49188969851540476,0.49669004902121966,0.49365117269900893,0.5009879156897561,0.5008153578556892,4,4,4,4,4,4,4,0
0.5098550799081483,0.500827789786878,0.5000833117656376,0.5046812308370676,0.5016255283230323,0.5025433479878514,4,4,4,4,4,4,4,0
0.5043500755644807,0.5044651815614263,0.49952487913083765,0.49838838220183973,0.49836273884464855,0.49667358091321384,4,4,4,4,4,4,4,0
0.49807579154399895,0.5059780011010138,0.5093167395606752,0.490529336986394,0.5003172499774299,0.5040686615985771,4,4,4,4,4,4,4,0
0.37802095298926003,0.3803275372869469,0.6842059412061047,0.4977288679042959,0.5768603493172114,0.38643372899226885,0,0,0,0,0,0,0,0
0.3309455967320787,0.35748348801167257,0.5362101951642805,0.6824024460190294,0.7017361028384692,0.6924646860620801,0,0,0,0,0,0,0,0
0.2761941566069388,0.520939412125336,0.7693575615363846,0.5802585601116599,0.761480966356904,0.4440262253316223,0,0,0,0,0,0,0,0
0.49698459342657036,0.4987780713119787,0.49239980750718954,0.5074992035149909,0.5013801822809254,0.49784679654089176,4,4,4,4,4,4,4,0
0.49648938730652403,0.5070432808783664,0.5063310512009934,0.5018929506140856,0.49920909986030026,0.5076250168851483,4,4,4,4,4,4,4,0
0.49071201624050875,0.5068450880877879,0.5076113818207914,0.4992248233565264,0.4926506177031995,0.5047623561578831,4,4,4,4,4,4,4,0
0.2881495288062279,0.6934810395662819,0.5260916754419778,0.648001553770444,0.594180627098726,0.3982032736062079,0,0,0,0,0,0,0,0
0.5006257527133163,0.49715204106148514,0.4911041133521169,0.4934431000722698,0.5040408015229987,0.5011947681345705,4,4,4,4,4,4,4,0
0.43834281883244,0.22052507749155498,0.671246048478186,0.6942524186416961,0.6796992685885027,0.46399452747887615,0,0,0,0,0,0,0,0
0.4896251977084816,0.4990549438438483,0.5079333715090866,0.5048169735786033,0.5043324595144804,0.5079164976888962,4,4,4,4,4,4,4,0
0.47646818333171637,0.6727825974465588,0.46019770403541377,0.3321434116984746,0.6248129263475668,0.475889778662072,0,0,0,0,0,0,0,0
0.49713743686849104,0.49539813230467633,0.49550959207982553,0.5064142706937943,0.5002041018271256,0.499954013215689,4,4,4,4,4,4,4,0
0.4979656364065183,0.5061345906031324,0.4969910023436138,0.5006626094586366,0.494640767434368,0.4950247260239322,4,4,4,4,4,4,4,0
0.24067492689937747,0.6342002388795265,0.3216449068083469,0.29173980072444905,0.347499624094741,0.5264130629649764,0,0,0,0,0,0,0,0
0.6523682867290952,0.4427935826808822,0.15930393534311377,0.19408666257935103,0.4556135716321768,0.6631798563645831,0,0,0,0,0,0,0,0
0.5023302153601237,0.49412067341104715,0.5014711963178606,0.4967971076413274,0.5089284828648396,0.49818082385875756,4,4,4,4,4,4,4,0
0.4961581825345868,0.5031661499394183,0.49722651237476145,0.49677806904643207,0.4998756809283455,0.49921227331856755,4,4,4,4,4,4,4,0
0.4998139936844067,0.4954734653496846,0.5016611044719627,0.5056208152099764,0.4990518234473226,0.49880252254445917,4,4,4,4,4,4,4,0
0.7657629804983205,0.40219157949151446,0.3690626380358442,0.5026642073748978,0.6341705737536945,0.5987695016256382,0,0,0,0,0,0,0,0
0.4106410951195342,0.46935350563960565,0.18582804689485244,0.44627500462546776,0.6518600828592902,0.5092236415589353,0,0,0,0,0,0,0,0
0.5081744019736943,0.49571195249040534,0.49987974316717765,0.501314407145889,0.49035755984475526,0.5036679049960272,4,4,4,4,4,4,4,0
0.2944425874854263,0.5098488400721043,0.2895937642628984,0.5164078496869142,0.4723312597718393,0.3782293589594193,0,0,0,0,0,0,0,0
0.5028897807474458,0.496807498029391,0.5027964243245642,0.49006307958936457,0.5015437001616907,0.49679372751377404,4,4,4,4,4,4,4,0
0.4840427088249838,0.5806488546531072,0.7935885546049943,0.5677546856183742,0.30461364574892835,0.37278062306922133,0,0,0,0,0,0,0,0
0.4968783296704209,0.49978285107165615,0.49624822645458583,0.49847506880911285,0.49757819775244966,0.49712707493819686,4,4,4,4,4,4,4,0
0.5003946905157985,0.49177308197241715,0.5013479416136678,0.5033805834750407,0.5002186370330888,0.5062928750438708,4,4,4,4,4,4,4,0
0.6996247483484871,0.4429179838842254,0.15293072876167657,0.5168071659937489,0.5170083654224182,0.5407157184850181,0,0,0,0,0,0,0,0
0.3931611703014748,0.5248317109368507,0.34409884939240876,0.3588189316170787,0.6048988928909638,0.43500858443092344,0,0,0,0,0,0,0,0
0.24446060317193452,0.44838925460588075,0.505277816565118,0.6832510557794824,0.3455910013970216,0.608723973209439,0,0,0,0,0,0,0,0
0.640721021067981,0.4026992706613663,0.4076627298259766,0.24622978796744172,0.30492797427343066,0.5658041233111553,0,0,0,0,0,0,0,0
0.5972372435183816,0.711601204746535,0.5870512091563036,0.39179159474103403,0.7013365486815489,0.5488161273137193,0,0,0,0,0,0,0,0
0.507459110798378,0.4973690008263835,0.5057597627032393,0.5017117528232207,0.49696731706525954,0.5018368498986399,4,4,4,4,4,4,4,0
0.5016616235848947,0.49607640487604643,0.5050689011753307,0.5028256266389386,0.495231199199849,0.5024986654328302,4,4,4,4,4,4,4,0
0.4989401247677689,0.5043915781081765,0.5058548920400441,0.5006682409037594,0.5013836914526619,0.5036491344291756,4,4,4,4,4,4,4,0
0.5014765786686162,0.4935335657329971,0.49600429607388574,0.49660949290588763,0.5032740036689975,0.5065477476356038,4,4,4,4,4,4,4,0
0.49920838884352514,0.5094459997362554,0.5079956692839714,0.4961848389600779,0.5052469461568968,0.5019386015788153,4,4,4,4,4,4,4,0
0.5002703661411645,0.4986321963371771,0.4997235556882618,0.5000805819043539,0.5032394955913734,0.4997134583884171,4,4,4,4,4,4,4,0
0.35515455560666853,0.6533059684208388,0.40000694331043085,0.31100055819933836,0.358924867211569,0.48332241203770704,0,0,0,0,0,0,0,0
0.4937901903408103,0.49819478882487367,0.509848300900732,0.5099034346090172,0.49953248711352155,0.4986449144656021,4,4,4,4,4,4,4,0
0.5021435092731549,0.5035125937441252,0.501249736047916,0.499067034407682,0.5036388552864742,0.5067191134333838,4,4,4,4,4,4,4,0
0.4959376943671809,0.49453311020525964,0.5070970923888213,0.5035143338110439,0.5010359591320297,0.5096776464552687,4,4,4,4,4,4,4,0
0.3829232454274593,0.6757420132174051,0.7989321040563,0.4263196229827002,0.7339179710741848,0.5206446480402371,0,0,0,0,0,0,0,0
0.6196679120604709,0.5863692268419326,0.5397886056023024,0.5107278813834161,0.4456929632106105,0.5500025569584425,0,0,0,0,0,0,0,0
0.5640129132507311,0.46246635109326517,0.5465129047200181,0.569864613908717,0.6204361478029932,0.8287329387939331,0,0,0,0,0,0,0,0
0.4956235073832266,0.5077044734183188,0.5040020528182372,0.4929161340520563,0.5073829051596387,0.5036427141752613,4,4,4,4,4,4,4,0
0.4970359054975149,0.501028321261918,0.4943028251789869,0.5079103900456149,0.5016331078485581,0.506566478561851,4,4,4,4,4,4,4,0
0.5041321400547178,0.4969262778593085,0.5037197908448162,0.4991246593290841,0.5087397511770017,0.5011726519512483,4,4,4,4,4,4,4,0
0.057749471945344744,0.429491171511512,0.5714154652595465,0.5909083080487764,0.5476486173452728,0.4529963426262271,0,0,0,0,0,0,0,0
0.49663217079098365,0.4998095385420649,0.49463014318076015,0.5013195347820171,0.4977303765233403,0.5008702902205124,4,4,4,4,4,4,4,0
0.2567098401983728,0.4567131234780614,0.7076081985838221,0.3158116920483848,0.5545820042554326,0.6596449252707484,0,0,0,0,0,0,0,0
0.5038274360341355,0.4936573831213506,0.5065920652791642,0.4934452761674067,0.5029103869272596,0.4926433515934556,4,4,4,4,4,4,4,0
0.5036521346972012,0.49076294517443647,0.4952079898197383,0.5015192048696788,0.5051465177464449,0.5040846282028576,4,4,4,4,4,4,4,0
0.6275885839402606,0.6583856913434042,1.1287956014057223,0.38117902281344296,0.7165855519876165,0.6936174113132496,3,2,1,3,0,2,1,1
0.4647498646826858,0.7245598002941113,0.43471819738027556,0.4903515270543086,0.6066014474472272,0.6306032858584524,0,0,0,0,0,0,0,0
0.5000587280594045,0.4891119184207226,0.49297724610259985,0.4952278757356579,0.4965937191030674,0.49637501998813854,4,4,4,4,4,4,4,0
0.4950840225127008,0.4936747586865894,0.49978285456024846,0.5000645202579369,0.5081403747685983,0.5029714323149247,4,4,4,4,4,4,4,0
0.606428088796845,0.3843668214524336,0.09752885299367436,0.648878811053954,0.6265874731604977,0.5079622500846656,0,0,0,0,0,0,0,0
0.6655045059039713,0.6538048155107388,0.37674744067246724,0.9034286703303743,0.33405215353218853,0.3841321928788097,0,0,0,0,0,0,0,0
0.49126080935703903,0.5026605120018119,0.4872861653701017,0.4919888537580428,0.4987063874562715,0.5106171795029573,0,3,4,4,3,0,2,1
0.4982665223561276,0.49618687591436794,0.5054334311732112,0.5014214176108603,0.4961061625251167,0.4867897133326359,4,4,4,4,4,4,4,0
0.539547538476142,0.36859124755358574,0.5515608272248144,0.50794970252225,0.6161678531019987,0.6475912039965612,0,0,0,0,0,0,0,0
0.5325011591165987,0.5217071568220767,0.7121009764691322,0.37009073275641224,0.2879926991357535,0.27350568748065796,0,0,0,0,0,0,0,0
0.4307467646797514,0.5094056450615357,0.48552029028525906,0.4143282029077278,0.6478361687134097,0.6059545036190002,0,0,0,0,0,0,0,0
0.43321703745940104,0.5543829651341861,0.5339117480113202,0.8190353598160254,0.5422219787246854,0.510583112016578,0,0,0,0,0,0,0,0
0.7197664193510203,0.18703405233158316,0.7526954404779392,0.46605156642639256,0.3652870618647005,0.585225254974914,0,0,0,0,0,0,0,0
0.5035437046551844,0.49634704140484076,0.5013429073666652,0.5047632406514865,0.5041769497171394,0.4950462213934602,4,4,4,4,4,4,4,0
0.45498677256097414,0.5995672339733447,0.3951111508446912,0.45205667248263776,0.485936463929209,0.5689953220707218,0,0,0,0,0,0,0,0
0.5088513554503201,0.5073065681654362,0.491959443296171,0.4921556500063244,0.5057442127589411,0.4997876263698733,4,4,4,4,4,4,4,0
0.6121192774332993,0.5940406922070912,0.2840189745209999,0.797233833406594,0.6090534584576479,0.6967746092245102,0,0,0,0,0,0,0,0
0.49766115118653487,0.5026633881874415,0.5032348841206291,0.5048242353489898,0.5051967541326061,0.5028566276756414,4,4,4,4,4,4,4,0
0.4813844869779605,0.3712142807104449,0.6566265774004734,0.4782233566655384,0.5303552330521293,0.5168408012215089,0,0,0,0,0,0,0,0
0.5085340824624925,0.49139788315065547,0.4994971317592454,0.4977098012891401,0.5055866416181259,0.4998979220329295,4,4,4,4,4,4,4,0
0.22353039624269333,0.38216540830446694,0.5301552275715686,0.5594272463550372,0.41799033327445206,0.40885405969560484,0,0,0,0,0,0,0,0
0.3980427849376498,0.6455123431593635,0.6875340619847901,0.30440510493667483,0.38869415459586854,0.5868562508039378,0,0,0,0,0,0,0,0
0.6915432544027207,0.36860158794891573,0.45565715695373166,0.5280470138376709,0.7193217923596431,0.5767118854448341,0,0,0,0,0,0,0,0
0.4107650561392562,0.5215515292986471,0.6467369203414254,0.5843649044456897,0.49893641927226984,0.34003846916189057,0,0,0,0,0,0,0,0
0.4926073101529659,0.6968751087676119,0.7631978684218801,0.48007391883353834,0.33752692103462123,0.5660237967219665,0,0,0,0,0,0,0,0
0.47519348606157585,0.6995880852595113,0.5443642653534015,0.26233779473017504,0.652562124399677,0.47151676561734157,0,0,0,0,0,0,0,0
0.49683613828392725,0.49595103417521674,0.49139720591129255,0.5117852478374172,0.5075208573622574,0.48726195574205244,0,0,1,0,3,4,0,1
0.43871921681772913,0.4097410201956475,0.5629981370603427,0.5161088452394504,0.5427777783544414,0.8220378424647959,0,0,0,0,0,0,0,0
0.5870208932035103,0.2775775804497916,0.46339035761294933,0.06394720931301334,0.30562104267430884,0.6402326222732888,0,0,0,0,0,0,0,0
0.5975445736869638,0.5590290601709463,0.23142365247633884,0.4760809389238172,0.6747528370034486,0.3314190631736789,0,0,0,0,0,0,0,0
0.28059763449060016,0.4500667825395213,0.16883282439476088,0.6671669293413469,0.4594579458042588,0.3951107881974842,0,0,0,0,0,0,0,0
0.5053171273679697,0.1991808025260205,0.6426206899665774,0.4956487877729635,0.43380773811386253,0.5508062567900088,0,0,0,0,0,0,0,0
0.5055481120717953,0.4980632430603707,0.5013004321510932,0.5001708801976483,0.5055699032443548,0.5045575461665602,4,4,4,4,4,4,4,0
0.5005055503531648,0.5017857565513809,0.5016238284075601,0.5041888486924989,0.493230432289573,0.4905329279672364,4,4,4,4,4,4,4,0
0.5049623253118436,0.4950889589838472,0.49820491968615116,0.5050327153877272,0.5061353389913373,0.49676047899714937,4,4,4,4,4,4,4,0
0.21250824638413268,0.724386591204118,0.4207070270230896,0.6427176083334563,0.672081361614993,0.5420747413794137,0,0,0,0,0,0,0,0
0.5011362017914374,0.5033464507164197,0.4934884886508756,0.5026086372805875,0.5088251712788763,0.4972496316285087,4,4,4,4,4,4,4,0
0.497769504768304,0.5107249878132372,0.5039907939776418,0.49775365170936686,0.4942721619375902,0.5028954495156083,4,4,4,4,4,4,4,0
0.5059745242523551,0.4992649484628649,0.494146154478799,0.5037301082656105,0.49933050741436824,0.5109669389649105,4,4,4,4,4,4,4,0
0.5051970468282019,0.5002178550039538,0.49725353930584093,0.5004944383346962,0.4966361940591987,0.49449020474696065,4,4,4,4,4,4,4,0
0.23851887053359855,0.5331748717024051,0.6780206036750743,0.5052105464887937,0.4094811145269839,0.5932016789997865,0,0,0,0,0,0,0,0
0.5056804751252767,0.4971102744613452,0.5001518286072597,0.5000456120964113,0.5065276950088062,0.49659632230627354,4,4,4,4,4,4,4,0
0.5033926787069295,0.5030739470706482,0.49735055852114785,0.5050509264992931,0.5042614460911331,0.4955956840469754,4,4,4,4,4,4,4,0
0.49495850497210225,0.4938740517717578,0.4953809811645159,0.49613917601595603,0.5008848664282965,0.5078329689268368,4,4,4,4,4,4,4,0
0.5594080154712413,0.8431876721403831,0.4994714411040444,0.5503627879827211,0.6842585517090687,0.4326796032711978,0,0,0,0,0,0,0,0
0.49809114909492397,0.49885887346131796,0.4999218575719292,0.48811365400074935,0.5003594193782971,0.5013528130023326,4,4,4,4,4,4,4,0
0.49853265938979274,0.5072889758673113,0.5020935451059185,0.493566932717459,0.5045559520944173,0.5007198039126144,4,4,4,4,4,4,4,0
0.5061872661923605,0.49842386919528164,0.49997074586929935,0.49736135914845225,0.500515764421517,0.497902126988495,4,4,4,4,4,4,4,0
0.49987429312094994,0.5055849155596867,0.4916217538428719,0.4986819224439627,0.4980772711445704,0.49617803331813165,4,4,4,4,4,4,4,0
0.4997777810743498,0.495375796621227,0.4975869816118893,0.4977633511937705,0.5106214227625496,0.5042500992720428,4,4,4,4,4,4,4,0
0.4997831816759425,0.34762543954235803,0.3178047298300902,0.46615513717013657,0.4619395862153104,0.3212513199843223,0,0,0,0,0,0,0,0
0.501703765466486,0.5031223192686035,0.5044646430730526,0.4941447229083033,0.4938381798615495,0.5034833202346706,4,4,4,4,4,4,4,0
0.6935103947947466,0.6046893800318542,0.4143356372979026,0.46957428300666815,0.33673191719804707,0.341094216936438,0,0,0,0,0,0,0,0
0.7162011017657582,0.4513132637400825,0.1359934808846051,0.5485102163164529,0.10502236788873176,0.6233146729977888,0,4,4,1,3,4,0,1
0.5099919825783769,0.5010059087351153,0.5117658174772023,0.4982855641972265,0.5025624946739045,0.4908230106061589,3,1,1,0,2,3,4,1
0.4996748778593523,0.5015218332129077,0.5030212780166939,0.501069620509288,0.49181799550989,0.4985251964782988,4,4,4,4,4,4,4,0
0.5027048646539803,0.8854645544964324,0.5857958810533662,0.468988477042938,0.5424881557650789,0.2269435819362396,0,0,0,0,0,0,0,0
0.5074915571231492,0.5065388182317253,0.5060391405894713,0.5002962031226561,0.5007605896641424,0.49827035332736747,4,4,4,4,4,4,4,0
0.47831602802413387,0.6308582270766053,0.25632270519483247,0.4938759789897242,0.48838118144944787,0.6491866623549503,0,0,0,0,0,0,0,0
0.4392937896153716,0.397424965612031,0.4772246115228086,0.49865231487095285,0.5507034749501893,0.2599813996963688,0,0,0,0,0,0,0,0
0.467555517017204,0.4580811659642459,0.2853310004242001,0.6517460328203687,0.4477327521802553,0.5948036788608903,0,0,0,0,0,0,0,0
0.4354517982874022,0.4468867168336049,0.21924794854898588,0.7724819721710932,0.4139631807921521,0.49279361763772034,0,0,0,0,0,0,0,0
0.5773276002486745,0.3961346036748305,0.48908792244978955,0.26125319445432554,0.23607292676379055,0.6623802076600547,0,0,0,0,0,0,0,0
0.5077295112734974,0.5034528839053172,0.49235513276131865,0.5089244092857736,0.5069689027902707,0.49390854094025416,4,4,4,4,4,4,4,0
0.20171308837132407,0.44162782789941135,0.3071001816207013,0.2959566961493462,0.36968549043468496,0.5645341560435906,0,0,0,0,0,0,0,0
0.4348027096458251,0.5733738290939953,0.6462176518189517,0.5630420060455051,0.5660430146015221,0.30898072420965705,0,0,0,0,0,0,0,0
0.4969565603973767,0.500358629468071,0.5013613148277252,0.49482395376391014,0.49254677830025656,0.5056164617736115,4,4,4,4,4,4,4,0
0.7538711221478691,0.38676334685636016,0.35346310916898116,0.236942792392752,0.3871560173274653,0.6459636231712733,0,0,0,0,0,0,0,0
0.5033181614556816,0.5017783321411833,0.49716708903386947,0.4989596260708048,0.5022419754180141,0.497683598300003,4,4,4,4,4,4,4,0
0.1958351169682554,0.5587772288804884,0.8059650298117045,0.29170880462862797,0.3168322070805943,0.3753725436889761,0,0,0,0,0,0,0,0
0.5052038142904828,0.34731050684690357,0.2780287423648723,0.4579165844000569,0.5707371187700995,0.43098089883450497,0,0,0,0,0,0,0,0
0.4966391866866136,0.49236191508942306,0.4873557304125537,0.4965101638227358,0.4920408486795412,0.49794261712862664,4,4,4,4,4,4,4,0
0.49977781005407784,0.488971876128956,0.4979878104951776,0.49456487468602267,0.49491190691346326,0.5034140864828729,4,4,4,4,4,4,4,0
0.7240178453557989,0.17703611799360575,0.5706103248171274,0.3951624868933548,0.45001293103663004,0.40073736459958875,0,0,0,0,0,0,0,0
0.6654476255845205,0.369113917763231,0.8533131866427397,0.514756271214439,0.6843898980552618,0.40274591883092725,0,0,0,0,0,0,0,0
0.5951739699464105,0.4059563186147336,0.6224101664352873,0.4440077833584557,0.687297121636661,0.7518266420449577,0,0,0,0,0,0,0,0
0.5404668506495142,0.5935956228434794,0.5056589843050849,0.5017428686158351,0.4272732981714802,0.5363076357448912,0,0,0,0,0,0,0,0
