duration,src_bytes,dst_bytes,class
-2.302585092994045,224,3046,0
-2.302585092994045,243,1783,0
-2.302585092994045,215,2307,0
-2.302585092994045,212,310,0
-2.302585092994045,320,1276,0
-2.302585092994045,202,3231,0
-2.302585092994045,321,13965,0
-2.302585092994045,227,3200,0
-2.302585092994045,424,6596,0
-2.302585092994045,237,394,0
-2.302585092994045,204,703,0
-2.302585092994045,244,350,0
-2.302585092994045,167,45756,0
-2.302585092994045,223,1875,0
-2.302585092994045,178,2563,0
-2.302585092994045,307,338,0
-2.302585092994045,230,9743,0
-2.302585092994045,282,9544,0
-2.302585092994045,213,1226,0
-2.302585092994045,203,5312,0
-2.302585092994045,238,343,0
-2.302585092994045,229,14949,0
-2.302585092994045,209,799,0
-2.302585092994045,212,24572,0
-2.302585092994045,298,2031,0
-2.302585092994045,223,4576,0
-2.302585092994045,278,2062,0
-2.302585092994045,211,392,0
-2.302585092994045,209,3073,0
-2.302585092994045,251,1718,0
-2.302585092994045,311,993,0
-2.302585092994045,313,729,0
-2.302585092994045,218,403,0
-2.302585092994045,221,5759,0
-2.302585092994045,308,2122,0
-2.302585092994045,299,2698,0
-2.302585092994045,348,928,0
-2.302585092994045,203,2419,0
-2.302585092994045,317,515,0
-2.302585092994045,308,3222,0
-2.302585092994045,288,4061,0
-2.302585092994045,147,17087,0
-2.302585092994045,301,1404,0
-2.302585092994045,260,10023,0
-2.302585092994045,297,305,0
-2.302585092994045,204,5903,0
-2.302585092994045,331,2768,0
-2.302585092994045,226,1466,0
-2.302585092994045,341,81061,0
-2.302585092994045,191,8491,0
-2.302585092994045,239,11900,0
-2.302585092994045,202,2833,0
-2.302585092994045,310,1973,0
-2.302585092994045,307,3113,0
-2.302585092994045,219,251,0
-2.302585092994045,203,478,0
-2.302585092994045,183,10920,0
-2.302585092994045,243,603,0
-2.302585092994045,288,773,0
-2.302585092994045,159,2753,0
-2.302585092994045,321,327,0
-2.302585092994045,227,2707,0
-2.302585092994045,223,1721,0
-2.302585092994045,231,9680,0
-2.302585092994045,304,7355,0
-2.302585092994045,214,2334,0
-2.302585092994045,222,273,0
-2.302585092994045,301,1404,0
-2.302585092994045,203,1719,0
-2.302585092994045,310,1386,0
-2.302585092994045,262,7408,0
-2.302585092994045,250,370,0
-2.302585092994045,315,4091,0
-2.302585092994045,320,2999,0
-2.302585092994045,224,1425,0
-2.302585092994045,258,16791,0
-2.302585092994045,324,555,0
-2.302585092994045,280,957,0
-2.302585092994045,302,5166,0
-2.302585092994045,273,964,0
-2.302585092994045,369,451,0
-2.302585092994045,325,1390,0
-2.302585092994045,317,1856,0
-2.302585092994045,165,84,0
-2.302585092994045,219,36749,0
-2.302585092994045,171,1017,0
-2.302585092994045,511,7329,0
-2.302585092994045,221,559,0
-2.302585092994045,225,281,0
-2.302585092994045,281,7351,0
-2.302585092994045,272,331,0
-2.302585092994045,224,310,0
-2.302585092994045,224,8173,0
-2.302585092994045,237,12658,0
4.455509411433685,200,177,0
-2.302585092994045,172,4145,0
-2.302585092994045,237,3211,0
-2.302585092994045,318,6250,0
-2.302585092994045,281,296,0
-2.302585092994045,218,595,0
-2.302585092994045,239,2943,0
-2.302585092994045,286,1108,0
-2.302585092994045,293,2714,0
-2.302585092994045,321,2151,0
-2.302585092994045,340,925,0
-2.302585092994045,165,1138,0
-2.302585092994045,204,882,0
-2.302585092994045,265,188,0
-2.302585092994045,231,285,0
-2.302585092994045,258,1772,0
-2.302585092994045,248,293,0
-2.302585092994045,202,798,0
-2.302585092994045,222,302,0
-2.302585092994045,207,891,0
-2.302585092994045,216,1413,0
-2.302585092994045,208,261,0
-2.302585092994045,181,1376,0
-2.302585092994045,213,288,0
-2.302585092994045,196,285,0
-2.302585092994045,209,427,0
-2.302585092994045,251,1067,0
-2.302585092994045,352,15783,0
-2.302585092994045,344,4096,0
-2.302585092994045,158,10769,0
-2.302585092994045,210,5587,0
-2.302585092994045,222,1368,0
-2.302585092994045,308,313,0
-2.302585092994045,207,310,0
-2.302585092994045,234,1088,0
-2.302585092994045,235,3211,0
-2.302585092994045,313,159,0
-2.302585092994045,335,721,0
-2.302585092994045,310,1423,0
-2.302585092994045,287,3058,0
-2.302585092994045,310,392,0
-2.302585092994045,288,354,0
-2.302585092994045,319,1769,0
-2.302585092994045,277,9121,0
-2.302585092994045,327,886,0
-2.302585092994045,325,513,0
-2.302585092994045,311,359,0
-2.302585092994045,229,296,0
-2.302585092994045,273,2364,0
-2.302585092994045,145,5545,0
-2.302585092994045,320,1085,0
-2.302585092994045,337,780,0
-2.302585092994045,260,183,0
-2.302585092994045,238,2280,0
1.1314021114911006,195,4768,0
-2.302585092994045,319,1904,0
-2.302585092994045,335,962,0
-2.302585092994045,346,1882,0
-2.302585092994045,318,280,0
-2.302585092994045,321,1512,0
-2.302585092994045,269,9317,0
-2.302585092994045,233,1358,0
-2.302585092994045,299,1039,0
-2.302585092994045,348,3855,0
-2.302585092994045,316,11675,0
-2.302585092994045,219,3084,0
-2.302585092994045,213,6692,0
-2.302585092994045,213,2750,0
-2.302585092994045,346,2573,0
-2.302585092994045,289,4894,0
-2.302585092994045,288,404,0
-2.302585092994045,228,602,0
-2.302585092994045,297,5357,0
-2.302585092994045,304,7509,0
-2.302585092994045,285,1340,0
-2.302585092994045,200,912,0
-2.302585092994045,207,5516,0
-2.302585092994045,207,10707,0
-2.302585092994045,290,762,0
-2.302585092994045,214,10803,0
-2.302585092994045,275,13401,0
-2.302585092994045,230,2876,0
-2.302585092994045,238,1838,0
-2.302585092994045,138,44295,0
-2.302585092994045,198,3417,0
-2.302585092994045,331,531,0
-2.302585092994045,323,4676,0
-2.302585092994045,195,1707,0
-2.302585092994045,237,1158,0
-2.302585092994045,291,2557,0
-2.302585092994045,323,179,0
-2.302585092994045,223,1875,0
-2.302585092994045,233,3456,0
-2.302585092994045,297,6166,0
-2.302585092994045,156,4531,0
-2.302585092994045,263,354,0
-2.302585092994045,193,526,0
-2.302585092994045,233,1374,0
-2.302585092994045,321,4007,0
-2.302585092994045,254,457,0
-2.302585092994045,164,6245,0
-2.302585092994045,188,791,0
-2.302585092994045,242,255,0
-2.302585092994045,315,442,0
-2.302585092994045,209,803,0
-2.302585092994045,293,313,0
-2.302585092994045,215,810,0
-2.302585092994045,279,6706,0
-2.302585092994045,170,10105,0
-2.302585092994045,304,484,0
-2.302585092994045,239,10809,0
-2.302585092994045,206,2337,0
-2.302585092994045,226,5381,0
-2.302585092994045,285,572,0
6.738270970989674,334,284,0
-2.302585092994045,298,2205,0
-2.302585092994045,309,1057,0
-2.302585092994045,247,1288,0
-2.302585092994045,158,9920,0
-2.302585092994045,274,80498,0
-2.302585092994045,300,2026,0
-2.302585092994045,327,1948,0
-2.302585092994045,306,2239,0
-2.302585092994045,260,1694,0
-2.302585092994045,303,3792,0
-2.302585092994045,319,390,0
-2.302585092994045,211,5034,0
-2.302585092994045,214,6455,0
-2.302585092994045,178,2659,0
-2.302585092994045,218,3609,0
-2.302585092994045,300,1259,0
-2.302585092994045,204,255,0
-2.302585092994045,231,12456,0
5.602487756504621,239,238,0
-2.302585092994045,212,897,0
-2.302585092994045,213,4988,0
-2.302585092994045,307,189,0
-2.302585092994045,238,646,0
-2.302585092994045,180,16544,0
-2.302585092994045,235,4017,0
-2.302585092994045,324,2335,0
-2.302585092994045,155,9484,0
-2.302585092994045,237,2395,0
-2.302585092994045,205,6217,0
-2.302585092994045,326,5522,0
-2.302585092994045,217,441,0
-2.302585092994045,289,4687,0
-2.302585092994045,261,7273,0
-2.302585092994045,292,864,0
-2.302585092994045,259,796,0
-2.302585092994045,195,459,0
-2.302585092994045,300,1241,0
-2.302585092994045,168,35215,0
-2.302585092994045,276,365,0
-2.302585092994045,308,1587,0
-2.302585092994045,200,5758,0
-2.302585092994045,268,5565,0
-2.302585092994045,233,1064,0
-2.302585092994045,289,2142,0
-2.302585092994045,216,454,0
-2.302585092994045,291,492,0
-2.302585092994045,197,22133,0
-2.302585092994045,316,1697,0
-2.302585092994045,237,1375,0
-2.302585092994045,483,6781,0
-2.302585092994045,269,397,0
-2.302585092994045,247,613,0
-2.302585092994045,232,308,0
-2.302585092994045,295,186,0
-2.302585092994045,203,478,0
-2.302585092994045,328,2026,0
-2.302585092994045,305,507,0
-2.302585092994045,299,2239,0
-2.302585092994045,195,124,0
-2.302585092994045,340,353,0
-2.302585092994045,213,258,0
-2.302585092994045,270,852,0
-2.302585092994045,355,453,0
-2.302585092994045,164,4019,0
-2.302585092994045,262,423,0
-2.302585092994045,231,5280,0
-2.302585092994045,308,1075,0
-2.302585092994045,290,392,0
-2.302585092994045,221,1425,0
-2.302585092994045,212,7424,0
-2.302585092994045,213,189,0
-2.302585092994045,158,25342,0
-2.302585092994045,236,486,0
-2.302585092994045,199,36490,0
-2.302585092994045,294,341,0
-2.302585092994045,201,5759,0
-2.302585092994045,299,3051,0
-2.302585092994045,244,397,0
-2.302585092994045,234,128,0
-2.302585092994045,214,944,0
-2.302585092994045,241,28733,0
-2.302585092994045,217,735,0
-2.302585092994045,339,2515,0
-2.302585092994045,299,362,0
-2.302585092994045,177,909,0
-2.302585092994045,260,4671,0
-2.302585092994045,307,5280,0
-2.302585092994045,220,377,0
-2.302585092994045,292,15532,0
-2.302585092994045,212,987,0
-2.302585092994045,294,1246,0
-2.302585092994045,236,774,0
-2.302585092994045,178,3221,0
-2.302585092994045,143,2749,0
-2.302585092994045,342,2496,0
-2.302585092994045,320,335,0
-2.302585092994045,259,2711,0
-2.302585092994045,275,9369,0
-2.302585092994045,357,1039,0
-2.302585092994045,370,1621,0
-2.302585092994045,193,13576,0
-2.302585092994045,302,2239,0
-2.302585092994045,223,1227,0
-2.302585092994045,320,4748,0
-2.302585092994045,339,5377,0
-2.302585092994045,290,598,0
-2.302585092994045,256,1337,0
-2.302585092994045,224,24580,0
-2.302585092994045,297,12884,0
-2.302585092994045,344,1451,0
-2.302585092994045,322,188,0
-2.302585092994045,339,397,0
-2.302585092994045,212,4624,0
-2.302585092994045,253,1906,0
-2.302585092994045,215,337,0
-2.302585092994045,154,10286,0
-2.302585092994045,220,3313,0
-2.302585092994045,199,267,0
-2.302585092994045,224,3679,0
-2.302585092994045,333,1101,0
-2.302585092994045,304,1930,0
-2.302585092994045,342,1035,0
-2.302585092994045,286,1256,0
-2.302585092994045,315,1404,0
-2.302585092994045,341,2952,0
-2.302585092994045,207,535,0
-2.302585092994045,344,1247,0
-2.302585092994045,231,432,0
-2.302585092994045,229,1974,0
-2.302585092994045,216,4128,0
-2.302585092994045,239,810,0
-2.302585092994045,179,7761,0
-2.302585092994045,247,984,0
-2.302585092994045,322,8767,0
-2.302585092994045,267,1619,0
-2.302585092994045,328,1197,0
-2.302585092994045,316,1372,0
-2.302585092994045,264,4815,0
-2.302585092994045,208,1227,0
-2.302585092994045,259,279,0
-2.302585092994045,241,961,0
-2.302585092994045,387,1356,0
-2.302585092994045,325,4117,0
-2.302585092994045,251,1423,0
-2.302585092994045,209,892,0
-2.302585092994045,289,1223,0
-2.302585092994045,227,369,0
-2.302585092994045,222,397,0
-2.302585092994045,226,560,0
-2.302585092994045,220,984,0
-2.302585092994045,234,502,0
-2.302585092994045,291,10500,0
-2.302585092994045,205,2530,0
-2.302585092994045,346,1562,0
-2.302585092994045,211,3530,0
-2.302585092994045,334,7923,0
-2.302585092994045,312,566,0
-2.302585092994045,327,304,0
-2.302585092994045,318,9368,0
-2.302585092994045,208,318,0
-2.302585092994045,299,522,0
-2.302585092994045,300,356,0
-2.302585092994045,235,1408,0
-2.302585092994045,203,382,0
-2.302585092994045,211,11541,0
-2.302585092994045,227,1938,0
-2.302585092994045,201,4841,0
-2.302585092994045,156,2853,0
-2.302585092994045,287,7568,0
-2.302585092994045,297,2794,0
-2.302585092994045,330,2232,0
-2.302585092994045,318,919,0
-2.302585092994045,238,1471,0
-2.302585092994045,301,2664,0
-2.302585092994045,314,468,0
-2.302585092994045,212,2498,0
-2.302585092994045,167,8159,0
-2.302585092994045,258,2432,0
-2.302585092994045,252,271,0
-2.302585092994045,315,255,0
-2.302585092994045,208,1856,0
-2.302585092994045,166,2648,0
-2.302585092994045,212,3433,0
-2.302585092994045,308,2239,0
-2.302585092994045,299,305,0
-2.302585092994045,297,260,0
-2.302585092994045,303,570,0
-2.302585092994045,224,447,0
-2.302585092994045,218,280,0
-2.302585092994045,332,12343,0
-2.302585092994045,217,540,0
-2.302585092994045,251,339,0
-2.302585092994045,318,3068,0
-2.302585092994045,300,2787,0
-2.302585092994045,229,384,0
-2.302585092994045,227,318,0
-2.302585092994045,228,934,0
-2.302585092994045,288,2459,0
-2.302585092994045,315,12884,0
-2.302585092994045,315,10530,0
-2.302585092994045,211,273,0
-2.302585092994045,295,1123,0
-2.302585092994045,305,307,0
-2.302585092994045,313,1337,0
-2.302585092994045,216,7384,0
-2.302585092994045,314,274,0
-2.302585092994045,234,2387,0
-2.302585092994045,203,3292,0
-2.302585092994045,200,5633,0
-2.302585092994045,221,10350,0
-2.302585092994045,249,482,0
-2.302585092994045,261,3913,0
-2.302585092994045,237,1223,0
-2.302585092994045,229,29415,0
-2.302585092994045,214,791,0
-2.302585092994045,297,324,0
-2.302585092994045,260,1503,0
-2.302585092994045,230,10350,0
-2.302585092994045,54540,8314,1
-2.302585092994045,144,9743,0
-2.302585092994045,254,828,0
-2.302585092994045,352,269,0
-2.302585092994045,224,707,0
-2.302585092994045,246,12425,0
-2.302585092994045,236,788,0
-2.302585092994045,280,178,0
-2.302585092994045,211,7663,0
-2.302585092994045,171,971,0
-2.302585092994045,239,924,0
-2.302585092994045,212,14150,0
-2.302585092994045,247,560,0
-2.302585092994045,310,1461,0
-2.302585092994045,206,458,0
-2.302585092994045,203,24572,0
-2.302585092994045,168,420,0
-2.302585092994045,302,1400,0
-2.302585092994045,295,24698,0
-2.302585092994045,306,2507,0
-2.302585092994045,455,9065,0
-2.302585092994045,225,2445,0
-2.302585092994045,307,1795,0
-2.302585092994045,194,2446,0
-2.302585092994045,198,307,0
-2.302585092994045,224,1730,0
-2.302585092994045,234,3195,0
-2.302585092994045,220,1695,0
-2.302585092994045,238,2279,0
0.0953101798043249,254,1970,0
-2.302585092994045,292,3343,0
-2.302585092994045,343,680,0
-2.302585092994045,340,6431,0
-2.302585092994045,322,24594,0
-2.302585092994045,295,297,0
-2.302585092994045,204,8258,0
-2.302585092994045,144,131,0
-2.302585092994045,222,4170,0
-2.302585092994045,232,535,0
-2.302585092994045,196,5790,0
-2.302585092994045,315,1159,0
-2.302585092994045,319,1712,0
-2.302585092994045,216,2411,0
-2.302585092994045,247,4644,0
-2.302585092994045,366,2403,0
-2.302585092994045,264,6752,0
-2.302585092994045,290,1769,0
-2.302585092994045,151,2524,0
-2.302585092994045,305,3342,0
-2.302585092994045,228,637,0
-2.302585092994045,360,439,0
-2.302585092994045,339,2577,0
-2.302585092994045,219,380,0
-2.302585092994045,361,1398,0
-2.302585092994045,228,406,0
-2.302585092994045,190,592,0
-2.302585092994045,322,1718,0
-2.302585092994045,317,2536,0
-2.302585092994045,263,3819,0
-2.302585092994045,334,1058,0
-2.302585092994045,360,3371,0
-2.302585092994045,324,1423,0
-2.302585092994045,234,18902,0
-2.302585092994045,170,424,0
-2.302585092994045,356,421,0
-2.302585092994045,276,497,0
-2.302585092994045,237,2698,0
-2.302585092994045,333,2335,0
-2.302585092994045,369,748,0
-2.302585092994045,251,2303,0
-2.302585092994045,274,619,0
-2.302585092994045,216,9211,0
-2.302585092994045,236,261,0
-2.302585092994045,285,9370,0
-2.302585092994045,214,7203,0
-2.302585092994045,202,7647,0
-2.302585092994045,204,12922,0
-2.302585092994045,257,1831,0
-2.302585092994045,171,17017,0
-2.302585092994045,352,408,0
-2.302585092994045,206,1248,0
-2.302585092994045,287,1013,0
-2.302585092994045,259,1587,0
-2.302585092994045,192,3143,0
-2.302585092994045,243,486,0
-2.302585092994045,269,34537,0
-2.302585092994045,234,417,0
-2.302585092994045,348,388,0
-2.302585092994045,186,1187,0
-2.302585092994045,382,255,0
-2.302585092994045,168,5506,0
-2.302585092994045,188,1100,0
-2.302585092994045,236,1576,0
-2.302585092994045,225,2663,0
-2.302585092994045,306,26476,0
-2.302585092994045,180,1487,0
-2.302585092994045,292,1899,0
-2.302585092994045,307,2999,0
-2.302585092994045,319,2459,0
-2.302585092994045,319,302,0
-2.302585092994045,230,370,0
-2.302585092994045,240,35800,0
-2.302585092994045,209,736,0
-2.302585092994045,241,1806,0
-2.302585092994045,308,103,0
-2.302585092994045,219,11283,0
-2.302585092994045,150,171,0
-2.302585092994045,219,2274,0
-2.302585092994045,218,1976,0
-2.302585092994045,206,1491,0
-2.302585092994045,167,1873,0
-2.302585092994045,331,2230,0
-2.302585092994045,368,1650,0
-2.302585092994045,310,15174,0
-2.302585092994045,264,34500,0
-2.302585092994045,214,2107,0
-2.302585092994045,262,1554,0
-2.302585092994045,245,638,0
-2.302585092994045,235,327,0
-2.302585092994045,319,6534,0
-2.302585092994045,240,1478,0
-2.302585092994045,171,6740,0
-2.302585092994045,357,458,0
-2.302585092994045,282,7660,0
-2.302585092994045,227,255,0
-2.302585092994045,218,1484,0
-2.302585092994045,349,1875,0
-2.302585092994045,294,1349,0
-2.302585092994045,310,1512,0
-2.302585092994045,196,18591,0
-2.302585092994045,325,1158,0
-2.302585092994045,300,1743,0
-2.302585092994045,391,2883,0
-2.302585092994045,312,1854,0
-2.302585092994045,358,55116,0
-2.302585092994045,243,1323,0
-2.302585092994045,289,4894,0
-2.302585092994045,263,193,0
-2.302585092994045,292,652,0
-2.302585092994045,209,324,0
-2.302585092994045,294,790,0
-2.302585092994045,251,2015,0
-2.302585092994045,305,3222,0
-2.302585092994045,294,2346,0
-2.302585092994045,145,32,0
-2.302585092994045,291,882,0
-2.302585092994045,238,4706,0
-2.302585092994045,320,2367,0
-2.302585092994045,220,4681,0
-2.302585092994045,212,930,0
-2.302585092994045,212,492,0
-2.302585092994045,224,564,0
-2.302585092994045,229,598,0
-2.302585092994045,193,1049,0
-2.302585092994045,190,1611,0
-2.302585092994045,285,14850,0
-2.302585092994045,302,598,0
-2.302585092994045,293,2592,0
-2.302585092994045,233,2013,0
-2.302585092994045,212,285,0
-2.302585092994045,297,744,0
-2.302585092994045,230,1075,0
-2.302585092994045,322,3795,0
-2.302585092994045,236,398,0
-2.302585092994045,223,1187,0
-2.302585092994045,287,392,0
-2.302585092994045,199,3636,0
-2.302585092994045,341,2316,0
-2.302585092994045,203,421,0
-2.302585092994045,226,6738,0
-2.302585092994045,199,1085,0
5.088213428741629,230,430,0
-2.302585092994045,215,7303,0
-2.302585092994045,298,3221,0
-2.302585092994045,207,2607,0
-2.302585092994045,176,10223,0
-2.302585092994045,175,4498,0
-2.302585092994045,325,753,0
-2.302585092994045,268,12367,0
-2.302585092994045,303,1901,0
-2.302585092994045,213,362,0
-2.302585092994045,144,4031,0
-2.302585092994045,299,181,0
-2.302585092994045,206,1925,0
-2.302585092994045,312,1380,0
-2.302585092994045,302,1274,0
-2.302585092994045,204,263,0
-2.302585092994045,225,1875,0
-2.302585092994045,301,1376,0
-2.302585092994045,376,432,0
-2.302585092994045,241,835,0
-2.302585092994045,268,345,0
-2.302585092994045,293,4570,0
-2.302585092994045,208,760,0
-2.302585092994045,214,7203,0
-2.302585092994045,198,1256,0
-2.302585092994045,148,18957,0
-2.302585092994045,255,1315,0
-2.302585092994045,218,17082,0
-2.302585092994045,295,1705,0
-2.302585092994045,181,4019,0
-2.302585092994045,311,25054,0
-2.302585092994045,308,912,0
-2.302585092994045,265,1423,0
-2.302585092994045,216,1306,0
-2.302585092994045,282,10511,0
4.062165663857866,300,189,0
-2.302585092994045,300,1604,0
-2.302585092994045,332,772,0
-2.302585092994045,204,2141,0
-2.302585092994045,231,5428,0
-2.302585092994045,299,1483,0
-2.302585092994045,251,8212,0
-2.302585092994045,316,631,0
-2.302585092994045,385,5016,0
-2.302585092994045,254,380,0
-2.302585092994045,146,13187,0
-2.302585092994045,348,1596,0
-2.302585092994045,297,2782,0
-2.302585092994045,330,2499,0
-2.302585092994045,244,772,0
-2.302585092994045,54540,8314,1
-2.302585092994045,238,467,0
-2.302585092994045,317,469,0
-2.302585092994045,243,290,0
0.0953101798043249,255,15646,0
-2.302585092994045,260,6961,0
-2.302585092994045,214,2456,0
-2.302585092994045,312,9803,0
-2.302585092994045,205,217,0
-2.302585092994045,279,902,0
-2.302585092994045,299,2542,0
-2.302585092994045,216,15502,0
-2.302585092994045,212,10952,0
-2.302585092994045,208,24971,0
-2.302585092994045,352,3461,0
-2.302585092994045,231,2282,0
-2.302585092994045,211,3292,0
-2.302585092994045,238,313,0
-2.302585092994045,308,1697,0
-2.302585092994045,209,1745,0
-2.302585092994045,288,26088,0
1.1314021114911006,191,885,0
-2.302585092994045,235,624,0
-2.302585092994045,232,2239,0
-2.302585092994045,54540,8314,1
-2.302585092994045,198,283,0
-2.302585092994045,220,2270,0
-2.302585092994045,242,5215,0
-2.302585092994045,321,273,0
-2.302585092994045,337,1215,0
-2.302585092994045,243,2230,0
-2.302585092994045,250,253,0
-2.302585092994045,290,2828,0
-2.302585092994045,225,312,0
-2.302585092994045,205,810,0
-2.302585092994045,314,1043,0
-2.302585092994045,339,282,0
-2.302585092994045,221,5590,0
-2.302585092994045,335,3435,0
-2.302585092994045,178,10798,0
-2.302585092994045,260,4249,0
-2.302585092994045,333,674,0
-2.302585092994045,228,311,0
-2.302585092994045,193,263,0
-2.302585092994045,327,832,0
-2.302585092994045,227,1128,0
-2.302585092994045,353,1423,0
-2.302585092994045,319,4509,0
-2.302585092994045,161,32496,0
-2.302585092994045,232,314,0
-2.302585092994045,200,32099,0
-2.302585092994045,311,255,0
-2.302585092994045,287,765,0
-2.302585092994045,303,1380,0
-2.302585092994045,318,12589,0
-2.302585092994045,197,622,0
-2.302585092994045,367,8276,0
-2.302585092994045,213,1183,0
-2.302585092994045,287,5296,0
-2.302585092994045,262,8443,0
-2.302585092994045,254,581,0
-2.302585092994045,224,186,0
-2.302585092994045,310,480,0
-2.302585092994045,213,12236,0
-2.302585092994045,253,10757,0
-2.302585092994045,341,2249,0
-2.302585092994045,214,928,0
-2.302585092994045,346,10370,0
-2.302585092994045,309,3222,0
-2.302585092994045,362,6237,0
-2.302585092994045,295,770,0
-2.302585092994045,218,1695,0
-2.302585092994045,233,255,0
-2.302585092994045,143,52465,0
-2.302585092994045,247,614,0
-2.302585092994045,209,2445,0
-2.302585092994045,229,16319,0
-2.302585092994045,205,5116,0
-2.302585092994045,338,8685,0
-2.302585092994045,251,1564,0
-2.302585092994045,246,301,0
-2.302585092994045,364,1141,0
-2.302585092994045,297,9621,0
-2.302585092994045,326,2445,0
-2.302585092994045,317,943,0
-2.302585092994045,205,1616,0
-2.302585092994045,331,4128,0
-2.302585092994045,245,1565,0
-2.302585092994045,246,3708,0
-2.302585092994045,308,255,0
-2.302585092994045,163,4179,0
-2.302585092994045,309,942,0
-2.302585092994045,363,2113,0
-2.302585092994045,272,360,0
-2.302585092994045,231,3694,0
-2.302585092994045,224,2531,0
-2.302585092994045,300,14353,0
-2.302585092994045,251,1678,0
-2.302585092994045,201,468,0
-2.302585092994045,230,2518,0
-2.302585092994045,288,2338,0
-2.302585092994045,322,2309,0
-2.302585092994045,230,1534,0
-2.302585092994045,283,4770,0
-2.302585092994045,168,18593,0
-2.302585092994045,279,833,0
-2.302585092994045,344,1678,0
-2.302585092994045,320,8576,0
-2.302585092994045,319,1870,0
-2.302585092994045,293,770,0
-2.302585092994045,223,1135,0
-2.302585092994045,222,807,0
-2.302585092994045,226,34577,0
-2.302585092994045,242,1196,0
-2.302585092994045,322,893,0
-2.302585092994045,224,57569,0
-2.302585092994045,292,6379,0
-2.302585092994045,270,1791,0
-2.302585092994045,294,1399,0
-2.302585092994045,228,984,0
-2.302585092994045,309,3222,0
-2.302585092994045,188,343,0
-2.302585092994045,307,1215,0
-2.302585092994045,332,275,0
-2.302585092994045,288,3019,0
-2.302585092994045,192,934,0
-2.302585092994045,206,1074,0
-2.302585092994045,216,261,0
-2.302585092994045,325,753,0
-2.302585092994045,266,15348,0
-2.302585092994045,238,264,0
-2.302585092994045,340,1593,0
-2.302585092994045,306,1611,0
-2.302585092994045,314,7641,0
-2.302585092994045,196,1283,0
-2.302585092994045,219,12330,0
-2.302585092994045,230,1650,0
-2.302585092994045,296,486,0
-2.302585092994045,282,5445,0
-2.302585092994045,237,276,0
-2.302585092994045,210,765,0
-2.302585092994045,236,1564,0
-2.302585092994045,341,740,0
-2.302585092994045,254,268,0
-2.302585092994045,325,2446,0
-2.302585092994045,274,4641,0
-2.302585092994045,212,5790,0
-2.302585092994045,298,423,0
-2.302585092994045,314,2193,0
-2.302585092994045,323,634,0
-2.302585092994045,193,3399,0
-2.302585092994045,321,2593,0
-2.302585092994045,234,2259,0
-2.302585092994045,214,186,0
-2.302585092994045,220,398,0
-2.302585092994045,204,2714,0
-2.302585092994045,207,14268,0
-2.302585092994045,320,12922,0
-2.302585092994045,321,1651,0
-2.302585092994045,194,3223,0
-2.302585092994045,325,415,0
-2.302585092994045,224,7156,0
-2.302585092994045,256,861,0
-2.302585092994045,299,2509,0
-2.302585092994045,210,290,0
-2.302585092994045,387,1601,0
-2.302585092994045,316,7333,0
-2.302585092994045,327,2031,0
