attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr20,attr21,out
0.13460469516069046,0.10602746683608161,0.24996740407344767,0.17983924706819232,1.0663612072146447,0.5148929989849881,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0
0.7619494792596934,0.7314100137657106,0.6638155394506421,0.7131833874360485,0.1451259232363633,0.6799617060906483,4,4,4,4,4,4,4,4,4,1,4,0,0,0,0,0
0.7199224223012395,0.8821341818879522,0.6274551287500044,0.7016381693674335,0.4746963095109148,0.18658131759065616,4,4,4,4,4,4,4,4,4,2,2,2,1,1,2,0
0.16703312542701104,0.20201086893501097,0.2390747478127212,0.25232170136774995,-0.11250095099518811,0.8482770296252256,0,0,0,0,0,0,0,0,0,0,4,4,0,2,4,0
0.7034136501597978,0.9010893159402351,0.6884389408380128,0.7414391938145686,0.5846409925631281,0.6646816161642652,4,4,4,4,4,4,4,4,4,2,3,4,3,2,3,0
0.4616724708686118,0.20509161100448123,0.17706398592360195,0.19264053750834298,1.108322526441786,0.9624862651817715,0,0,0,0,0,0,0,0,0,1,2,0,1,3,4,0
0.7209867593800083,0.7545469864228624,0.8787838258108686,0.830852988275353,0.49639275245258674,0.15269299081693244,4,4,4,4,4,4,4,4,4,4,2,2,1,0,2,0
0.15685538838366797,0.2736329385208373,0.12357084941829527,0.44878930423372826,0.3265123502696807,0.5417919432429849,0,0,0,0,0,0,0,0,0,4,2,3,4,2,4,0
0.6994561276070987,0.7239819153441653,0.6656985338461997,0.8082074609928507,0.9452716777766047,0.9635745014001865,4,4,4,4,4,4,4,4,4,0,0,0,4,4,4,0
0.24723996311663582,0.2265402730914297,0.3081666921002503,0.3212310025815131,0.03886915241105082,-0.010970031888416831,0,0,0,0,0,0,0,0,0,4,2,1,0,2,4,0
0.7449399416171131,0.7343532226106075,0.906393931755609,0.7038579887010951,0.2830183158897807,0.13022144446151385,4,4,4,4,4,4,4,4,4,0,1,0,1,3,1,0
0.2321402411482127,0.2944047554084188,0.29235038821223586,0.11566421726755141,0.008048381789540066,0.7905488437301366,0,0,0,0,0,0,0,0,0,1,1,4,4,0,1,0
0.8369561269872261,0.8235306496777404,0.8115424957150885,0.8014366389114915,0.5075600965318007,0.5694951304344873,4,4,4,4,4,4,4,4,4,0,4,2,1,2,3,0
0.28162478197362345,0.24337231068244783,0.24691710177794562,0.0936861344518019,0.39397255597384573,0.29880294349139874,0,0,0,0,0,0,0,0,0,2,1,3,3,2,1,0
0.7935213038712425,0.8024255241527402,0.9371693807841088,0.681898940690889,-0.013276596937885132,1.0448389802396623,4,4,4,4,4,4,4,4,4,4,2,3,1,2,4,0
0.6459879916517909,0.7902252055025539,0.721656296135578,0.7958802477727384,0.4242875351286859,0.9902247071605673,4,4,4,4,4,4,4,4,4,4,0,3,1,4,3,0
0.7817758629387852,0.8051616935080415,0.6296451504384545,0.8022621654761869,0.5564414682028116,0.010571518651357331,4,4,4,4,4,4,4,4,4,2,2,3,2,4,4,0
0.7585191320813398,0.8278313189366593,0.7570360875477984,0.805304828588716,0.8236926680442719,0.9347096374696643,4,4,4,4,4,4,4,4,4,3,1,4,1,0,2,0
0.4099548212421429,0.32000675572081766,0.3427867814779112,0.34318325347960515,0.38573393130320754,0.8694213335155353,0,0,0,0,0,0,0,0,0,4,1,3,0,4,1,0
0.7277295018610141,0.6752986798595954,0.8640853516783114,0.7819605746583707,0.5848451781157515,1.0416100413478917,4,4,4,4,4,4,4,4,4,4,1,2,0,2,3,0
0.13108480164111525,0.47215855469441925,0.18025626734109113,0.2208965054459086,0.07810522220090765,0.551980986490384,0,4,4,2,2,1,2,1,2,2,2,4,0,4,4,1
0.20497505363827853,0.18054467947110744,0.24360259047656665,0.4284557218510501,0.7829797541930766,1.0184394968114892,0,0,0,0,0,0,0,0,0,1,3,4,2,1,4,0
0.33551954658035577,0.17087756940040988,0.2816759471950958,0.15894128969892163,0.7153919920161074,0.7325784569940291,0,0,0,0,0,0,0,0,0,1,0,3,1,2,4,0
0.8747703590704979,0.6368983379264885,0.6906152096783197,0.7567671615436277,0.6473820204144278,0.6816024716199056,4,4,4,4,4,4,4,4,4,4,2,2,3,0,2,0
0.25046386699117684,0.2821124673437746,0.30045426432813294,0.21500021701239744,0.15787728251810862,0.3593154279147913,0,0,0,0,0,0,0,0,0,3,2,0,4,2,2,0
0.19312258272566235,0.29905201644489476,0.21896150178131088,0.2025963106406632,0.7469544563237049,0.045716389357377235,0,0,0,0,0,0,0,0,0,1,3,3,3,1,4,0
0.21517028379658895,0.22180613518338188,0.17292569713701317,0.17587500262921957,1.0815810599885833,-0.06700460933730076,0,0,0,0,0,0,0,0,0,4,4,4,2,0,1,0
0.7322235443688336,0.7845533754903975,0.8213583299952532,0.6527200272023905,0.7356842124237364,1.0251291430809637,4,4,4,4,4,4,4,4,4,1,3,2,2,0,0,0
0.022581400663774592,0.22724404723998326,0.31932663734648603,0.18902296692328663,-0.06948686688418207,0.3017785243394364,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0
0.30618133863274,0.12815196517949584,0.20355090584256613,0.2422088849204873,0.13723021688664783,0.9960980596959917,0,0,0,0,0,0,0,0,0,4,2,0,3,2,2,0
0.20131946072706386,0.17128690168660332,0.25995142183500897,0.17596076146793,0.23010166124286258,0.30512834585735693,0,0,0,0,0,0,0,0,0,1,4,0,3,4,4,0
0.770747021656295,0.6488410934298956,0.7281463860480024,0.8627744932211366,0.6905233201434899,0.914548929562841,4,4,4,4,4,4,4,4,4,0,3,4,0,3,3,0
0.7343385162438865,0.7294884169896716,0.6932828541450687,0.7500567454173451,1.0764109565364777,0.27812272587655995,4,4,4,4,4,4,4,4,4,1,3,4,0,3,4,0
0.784076508638959,0.6569826121953841,0.7387522335163715,0.7805946114728213,0.1009161966658024,0.3207588270242714,4,4,4,4,4,4,4,4,4,4,1,2,4,0,4,0
0.17968314068408275,0.25286707632389155,0.12729894399442115,0.0980502148710253,0.8559322612608192,0.9743098772007724,0,0,0,0,0,0,0,0,0,1,2,3,3,1,4,0
0.7120779445380596,0.7432384707927048,0.8103381790073454,0.7492960245021969,0.6029960899436996,0.8422721536640027,4,4,4,4,4,4,4,4,4,2,4,4,2,1,1,0
0.6749385497787846,0.7606374049921847,0.7136546117951069,0.7763761358136516,0.932128067142867,0.7704083565900733,4,4,4,4,4,4,4,4,4,0,3,3,1,3,2,0
0.12292856420013099,0.3610475497118394,0.34077458402464916,0.3506040022827795,-0.023477798028951585,0.0703944512949154,0,0,0,0,0,0,0,0,0,1,2,4,1,4,3,0
0.7575541775691943,0.7883473365909346,0.8937641422471855,0.802343221152033,0.19354417996363932,0.8438557724057275,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,0
0.2854914196262426,0.32097088984612987,0.2626579062384677,0.28947265400483024,1.0491600598540152,0.2166548515235372,0,0,0,0,0,0,0,0,0,1,4,4,0,4,4,0
0.34346533990227734,0.21429764200486298,0.22870878389271626,0.3298943843279307,0.5175654090512937,1.0585292460298095,0,0,0,0,0,0,0,0,0,3,1,4,4,0,3,0
0.1546983350715153,0.2549967027214095,0.27625304790505484,0.42705028566514863,0.17371662308999408,0.7824768708525598,0,0,0,0,0,0,0,0,0,1,3,2,0,2,2,0
0.7133290746815621,0.6958794324666134,0.7349744613070622,0.7978515722649766,1.0340484086583497,0.40226489089672457,4,4,4,4,4,4,4,4,4,2,3,0,2,3,3,0
0.8132284280836645,0.8129892547726062,0.6830857003170507,0.7667745881662499,1.013893813580263,0.1163148463373147,4,4,4,4,4,4,4,4,4,1,2,2,1,2,0,0
0.7656579921758738,0.6974889694254651,0.788884940906039,0.7246669578330964,0.7217091246785255,0.7329122769322527,4,4,4,4,4,4,4,4,4,3,0,2,2,1,4,0
0.22071287397166783,0.1324758911152981,0.23426721841413517,0.2230949565636825,0.9217493957105577,1.0811425558909273,0,0,0,0,0,0,0,0,0,3,2,4,0,3,3,0
0.30799669044042016,0.2253027004665058,0.20816440156648996,0.16358158559980562,0.430861099212023,0.9548023347010636,0,0,0,0,0,0,0,0,0,2,2,2,3,3,4,0
0.1798761108102589,0.11038078784533109,0.40648903573716366,0.2926334351185248,0.4904728081932562,0.4058780154528442,0,0,0,0,0,0,0,0,0,0,3,0,3,2,3,0
0.7614560580834836,0.8016720293858315,0.8278655331835363,0.7576403488129319,-0.08310339777733387,0.2824678902248666,4,4,4,4,4,4,4,4,4,4,0,2,2,2,0,0
0.32494859408046944,0.1991516915069637,0.2665906322727115,0.28021488794683613,0.30463541700387464,0.4649545690678688,0,0,0,0,0,0,0,0,0,2,0,1,3,3,1,0
0.28223759697313827,0.3359487200209853,0.24439369433469996,0.3177505497329126,0.5485214482550175,0.9352320199026168,0,0,0,0,0,0,0,0,0,0,3,1,4,1,4,0
0.8170454220595842,0.888843353909565,0.8242492370743898,0.638211163426228,0.15847629248197737,0.2553509782757586,4,4,4,4,4,4,4,4,4,4,4,0,1,2,2,0
0.6934191582101353,0.7870070212624457,0.48852150266875094,0.7934333141635164,0.3759660866898854,0.5687047587258206,1,3,1,2,2,4,1,4,4,3,4,1,0,2,2,1
0.8217449094036309,0.8378849051823178,0.7273236275829382,0.6471373460124553,0.2762120827786233,0.8268936795308861,4,4,4,4,4,4,4,4,4,1,3,3,1,1,0,0
0.6704252528871106,0.7517253530908734,0.6885164141296958,0.71636209440114,0.7781194945050874,0.43438715215146007,4,4,4,4,4,4,4,4,4,2,0,1,1,1,3,0
0.6180715751456836,0.6314570748820704,0.7184258132450719,0.7166326928947186,0.7823833306251058,0.24498375309711312,4,4,4,4,4,4,4,4,4,0,4,0,4,4,2,0
0.7622200793775673,0.613441691157758,0.6475966739988708,0.7786707283110654,0.1474253300505401,0.0660376137075486,4,4,4,4,4,4,4,4,4,2,2,4,1,0,4,0
0.3164634865306227,0.27543091890126936,0.12606297749114764,0.16462757099230568,1.111322302283086,0.07886739996507769,0,0,0,0,0,0,0,0,0,3,3,4,4,3,0,0
0.136881607965541,0.4092010456787941,0.26442361273028636,0.3204397118016297,0.05920824374789363,0.5689468319057613,0,0,0,0,0,0,0,0,0,0,2,3,3,1,1,0
0.8864818765570772,0.732463805808925,0.7495217995265663,0.7287542630757902,0.31878715277374103,0.8242399236628376,4,4,4,4,4,4,4,4,4,0,4,0,2,4,2,0
0.22543982763305512,0.24098284835707007,0.30357236645557667,0.30721829226233927,0.724842199814313,0.22923786816909159,0,0,0,0,0,0,0,0,0,4,1,2,0,1,1,0
0.7846101886242309,0.9219345173233574,0.7068039300620138,0.7500661868228563,1.053911716345476,0.11047777121612126,4,4,4,4,4,4,4,4,4,4,1,1,4,0,4,0
0.7898543478224339,0.7244761640609415,0.8499934992660092,0.794413914424898,0.18176684445002772,0.7594321781345429,4,4,4,4,4,4,4,4,4,3,1,0,3,3,4,0
0.2981322456821026,0.41649242993511026,0.20688398733951174,0.2914295955225348,0.6834413618776557,0.8920512907697687,0,0,0,0,0,0,0,0,0,0,2,3,3,2,0,0
0.28825913227039285,0.32200795304593105,0.14308063085670558,0.3905692723308194,0.33909883903374743,1.1121157209649088,0,0,0,0,0,0,0,0,0,4,1,3,4,3,1,0
0.6941997704988218,0.7221259420918413,0.8171313055638908,0.7531164757525658,0.8565932226034446,0.7336736992370252,4,4,4,4,4,4,4,4,4,3,0,4,2,1,2,0
0.25448696937713766,0.263530448023479,0.23824659759817535,0.2058382543821346,-0.08910422533057896,1.0202727501369009,0,0,0,0,0,0,0,0,0,1,4,3,4,0,0,0
0.7477066359188371,0.6887332323949266,0.7104126880260545,0.7128957429718684,0.44540391304927285,0.5758305637538935,4,4,4,4,4,4,4,4,4,4,1,3,2,2,2,0
0.2681027373292356,0.41602615820527494,0.38296598015053873,0.22177342432813943,0.10676005807393418,0.7013354951217374,0,0,0,0,0,0,0,0,0,4,2,0,3,1,0,0
0.11774548800489945,0.28466504880722304,0.3674261578157335,0.10096919684151312,0.8047195908325303,-0.018742189889960043,0,0,0,0,0,0,0,0,0,1,4,3,4,0,4,0
0.04854283864698242,0.20406083422963595,0.17610911065566717,0.2675569411081069,-0.12444192291115626,0.5397393614634649,0,0,0,0,0,0,0,0,0,0,4,1,2,0,2,0
0.24592460396146118,0.22238616507234582,0.25220055253258805,0.23406275099630414,0.9142520174791035,0.1852013470266033,0,0,0,0,0,0,0,0,0,3,4,0,4,3,4,0
0.2402543272030205,0.3078841867945845,0.13703802152650668,0.40378427830131836,0.9308727214073712,0.5689349121143655,0,0,0,0,0,0,0,0,0,3,2,1,1,2,2,0
0.8672318164977552,0.7419445935925038,0.8930387425425453,0.850404250133088,0.46955368608258097,0.3374404678481019,4,4,4,4,4,4,4,4,4,1,3,1,4,3,2,0
0.8562265143362502,0.8198604633080365,0.7360972834354771,0.7774643406451065,-0.0036271790165493395,0.27318482040362496,4,4,4,4,4,4,4,4,4,2,0,4,1,1,2,0
0.23559392645459737,0.24398111049206164,0.28438109142395035,0.17602531318775905,0.02586276946514396,0.03850963885736289,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0
0.8138617322590233,0.827444848169545,0.7852018674096549,0.6311127656842668,0.39032564746132226,0.8985220457479263,4,4,4,4,4,4,4,4,4,3,1,4,2,0,0,0
0.7073284657220347,0.7795114481895243,0.6428772368873009,0.8048043961970619,0.5747945068399859,0.930036327141334,4,4,4,4,4,4,4,4,4,2,2,0,2,2,0,0
0.7955049837882844,0.7931387477801433,0.8085316126945614,0.7301003967564917,0.08491931326971652,0.2067978252461573,4,4,4,4,4,4,4,4,4,4,0,2,0,1,0,0
0.21045560379184397,0.2901178285588032,0.16617624290093871,0.28057786557754827,0.8721420602173322,-0.035429631471520326,0,0,0,0,0,0,0,0,0,2,4,0,1,3,2,0
0.7930259345892715,0.8068451018113276,0.7598652381022384,0.8590803649262304,0.4053769259307908,0.5211184630444463,4,4,4,4,4,4,4,4,4,0,1,3,4,0,0,0
0.7450902494219654,1.0482415490238979,0.9474273354673053,0.6301611968192357,0.4651082374089667,0.7067015325348988,4,3,4,3,0,2,4,0,0,1,3,0,2,3,0,1
0.34443594257266547,0.19722854944197551,0.33194025150068196,0.17419987204635617,0.9043175457125373,0.877082832963786,0,0,0,0,0,0,0,0,0,1,1,4,3,3,2,0
0.30725640421614864,0.27548686922213217,0.06622717404281347,0.30142389716257484,-0.028659048649009214,0.07476087612837695,0,0,0,0,0,0,0,0,0,3,4,0,0,1,0,0
0.20622188573448014,0.20686303956542432,0.24945692687696785,0.3766013890980884,0.7830075000512758,0.5303815485619675,0,0,0,0,0,0,0,0,0,4,0,1,0,3,1,0
0.723238174398972,0.7908719817084447,0.7858223498510477,0.7860464719889343,1.1109588432127073,0.6924821249484006,4,4,4,4,4,4,4,4,4,1,3,4,0,1,4,0
0.7994609168582367,0.6953820683452634,0.792013761890016,0.6904361913205196,0.8087840736769867,0.42386195831739537,4,4,4,4,4,4,4,4,4,0,2,0,1,3,1,0
0.7664775486223537,0.9063178708426499,0.7546420411212017,0.6989540140553345,0.1214632710308616,0.9873252160031739,4,4,4,4,4,4,4,4,4,1,2,0,4,1,1,0
0.6961710595601762,0.7424959527115573,0.6565871706109637,0.6413847982231663,-0.02025596371801182,0.4277882274624427,4,4,4,4,4,4,4,4,4,0,3,1,0,4,3,0
0.7195885251477615,0.7354346374045504,0.7257857726999807,0.7553250113505252,0.311893229712858,-0.05785725988773065,4,4,4,4,4,4,4,4,4,3,1,3,2,4,3,0
0.6300627548751877,0.890730704435823,0.7066559172344311,0.8228971914177919,0.7666879183219452,1.1061435101245363,4,4,4,4,4,4,4,4,4,2,4,1,3,1,0,0
0.6578537085654259,0.6536511658359913,0.8245887498777346,0.7353635739998844,-0.09899451436279333,0.7548676245155653,4,4,4,4,4,4,4,4,4,3,3,2,3,1,3,0
0.1495004496590011,0.4246295315418619,0.312948177492603,0.27974502546019764,-0.09372643289702967,0.8822729653686133,0,0,0,0,0,0,0,0,0,0,1,3,1,1,4,0
0.5778159968351926,0.6530109417005786,0.7399895879648042,0.7320105011496042,0.5826122405169263,-0.03006717818645252,4,4,4,4,4,4,4,4,4,3,2,3,4,2,2,0
0.24339895386415322,0.3101359454170056,0.2272388222969785,0.17753382613219743,1.0935889662253238,1.0438944682731526,0,0,0,0,0,0,0,0,0,0,4,3,3,2,3,0
0.2656205767820759,0.19477419931304524,0.19602973518543748,0.2797996898328154,0.3153998600796823,0.950478440848732,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,0
0.25772130844401586,0.3700064284285048,0.2261449723361351,0.21687606679099447,0.7378408601979553,0.19313079118871285,0,0,0,0,0,0,0,0,0,2,4,4,2,4,2,0
0.2216480391178569,0.3766338538268418,0.3387330126224952,0.2160719132377206,0.8692227077403412,0.4790423432290536,0,0,0,0,0,0,0,0,0,4,2,2,2,3,1,0
0.21938163446388478,0.24395627223806604,0.14609207097693544,0.3382483337912887,0.8380123036163334,0.6298210014413359,0,0,0,0,0,0,0,0,0,2,0,1,1,1,4,0
0.2652273503686533,0.24605253317831569,0.28151284709852015,0.3085937951454748,-0.10829607125452337,-0.0748311661057763,0,0,0,0,0,0,0,0,0,1,4,0,4,4,0,0
0.7338339926595019,0.6721105120150078,0.7800508790196301,0.6947213456165011,0.5518726059176614,0.40244920921566485,4,4,4,4,4,4,4,4,4,0,0,1,2,1,4,0
0.38968132921777293,0.17781539848294065,0.21671781796349493,0.21905971688184672,0.6476768339870351,0.5528133379750948,0,0,0,0,0,0,0,0,0,3,4,2,4,0,2,0
0.6630934203481714,0.7643215984694274,0.7039530966614431,0.6237682805966857,-0.09761949907114775,-0.005216099770220389,4,4,4,4,4,4,4,4,4,4,4,0,4,0,0,0
0.8365348374897428,0.7213564566012304,0.8054975317075608,0.6951520042838186,0.72278607241188,-0.0343637821020375,4,4,4,4,4,4,4,4,4,2,1,0,3,1,2,0
0.6088057699240209,0.7601233039741147,0.7022252321307649,0.7954834209386007,0.030397378390671553,0.8370245279218076,4,4,4,4,4,4,4,4,4,2,2,4,1,4,1,0
