attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,out
0.5678293950541146,0.6048024377822099,0.4638886806073752,0.39712968944804344,0.5270646391142315,0.4548345445991426,4,4,4,4,4,4,4,4,4,3,0,2,1,0
0.5803579562592622,0.6185787465601958,0.4429184595684922,0.4537503002704412,0.5555712735254239,0.4846618516299268,4,4,4,4,4,4,4,4,4,2,2,3,1,0
0.5247221580380712,0.5010057979342768,0.43185445037060777,0.5188550772490855,0.6278025805078313,0.42548085199603647,0,0,0,0,0,0,0,0,0,0,4,4,4,0
0.4705418116077219,0.5354649004514714,0.6490507618129656,0.5451449021425168,0.4996503932463284,0.5322524853803055,4,4,4,4,4,4,4,4,4,1,2,0,2,0
0.5992798363245907,0.6050163599175656,0.6214815394816662,0.5401700065087323,0.4040364426935377,0.45824246366455124,0,0,0,0,0,0,0,0,0,0,0,4,2,0
0.5843302486237532,0.44062175861357694,0.5828598299803989,0.4497318382098272,0.3664415321743525,0.4043803093775527,4,4,4,4,4,4,4,4,4,3,4,1,3,0
0.5141519415486887,0.5324999747899778,0.5666432112824076,0.42458760729625,0.43217229633321286,0.5826070189414058,0,0,0,0,0,0,0,0,0,1,4,2,3,0
0.5352031661465771,0.31015454987642155,0.40068598378085113,0.46268744447402727,0.4996223243012432,0.5543227731197082,0,0,0,0,0,0,0,0,0,0,3,3,1,0
0.3767669010222462,0.46714519139819455,0.6284880996430263,0.3388213926835042,0.45214101551881575,0.4623150761841451,0,0,0,0,0,0,0,0,0,0,2,1,2,0
0.6515556032755752,0.49959371514627104,0.5629151897264746,0.42762126479503215,0.5352182109168447,0.5466911688652519,4,4,4,4,4,4,4,4,4,2,3,0,1,0
0.559471774911174,0.48953384247562615,0.5950117453046347,0.575985741873473,0.3706042970468101,0.4930417609848618,0,0,0,0,0,0,0,0,0,2,0,4,4,0
0.6694798731410254,0.42700672863286115,0.42980062891295095,0.5244754179012117,0.46273218064080224,0.5778480666443214,0,0,0,0,0,0,0,0,0,3,1,3,0,0
0.4554023064715169,0.5616714829075619,0.6845043922059941,0.5478098096563323,0.36960423181469837,0.45409564562320165,4,4,4,4,4,4,4,4,4,0,4,1,0,0
0.4407603619393107,0.5384705971717257,0.3690669394739467,0.5297970338829396,0.45464063262244925,0.6515339988811719,0,0,0,0,0,0,0,0,0,0,2,2,1,0
0.5089635845972,0.4097206648575744,0.5525127935324186,0.4379705414590583,0.6297019286353956,0.4663669306982969,4,4,4,4,4,4,4,4,4,4,3,4,3,0
0.4023607496760709,0.4975712276906495,0.5180650786770165,0.6733134691556258,0.3979438732534864,0.46144537153526544,0,0,0,0,0,0,0,0,0,3,0,4,0,0
0.6560224786929211,0.6340064552924818,0.3949944354966005,0.4623379396311943,0.5356235666409387,0.4992798679029807,4,4,4,4,4,4,4,4,4,1,1,2,3,0
0.5108859122125623,0.5302615055850416,0.5180675126220542,0.5853792911315381,0.4504322438893277,0.563327249005309,0,0,0,0,0,0,0,0,0,4,1,4,3,0
0.4737073279020932,0.44862578635774936,0.4779562647972888,0.39508194828124366,0.5786070135307853,0.38212120836388264,4,4,4,4,4,4,4,4,4,4,3,3,3,0
0.48983845715571694,0.49597673647464885,0.46394781989607636,0.5397040393301583,0.5279679730432364,0.44544432265575024,0,0,0,0,0,0,0,0,0,4,1,2,2,0
0.5310121628374402,0.43310593463336056,0.4669686921751882,0.5556103202810786,0.5270785771499968,0.5860921004161288,0,0,0,0,0,0,0,0,0,2,0,1,1,0
0.6163688103249529,0.39574187103563835,0.61879427708954,0.47351309593395846,0.4647332900929768,0.6087744015932797,4,4,4,4,4,4,4,4,4,0,0,3,4,0
0.42534653759539254,0.5275276076591374,0.5207045229576587,0.3939328306173635,0.42755868545128456,0.559567585231226,0,0,0,0,0,0,0,0,0,1,4,0,0,0
0.4868538269702466,0.28809106314591926,0.5858017079526471,0.4757449950788178,0.620897564083751,0.5772223640232199,0,0,0,0,0,0,0,0,0,4,4,3,2,0
0.5553108788414344,0.41436705557590214,0.5622674410646257,0.4156230120893304,0.4330712937594009,0.5869872515702403,0,0,0,0,0,0,0,0,0,1,4,0,2,0
0.5197597130848837,0.4424004317567556,0.48701508789227005,0.6361122082611594,0.5110203949093978,0.5972934662838282,4,4,4,4,4,4,4,4,4,4,0,2,3,0
0.5971961654466295,0.6198740509312367,0.3404969511123468,0.6498651685036471,0.3533154482774009,0.5242030182406625,1,1,2,0,0,4,4,4,3,0,0,3,4,1
0.4207314829364258,0.5186346165155047,0.5015849658337299,0.4241235475009254,0.5383722139858175,0.5069359368782138,4,4,4,4,4,4,4,4,4,2,2,4,3,0
0.3816702274716765,0.4109508844389354,0.5644427047722618,0.4395236285929568,0.6209006431857003,0.47254990730505647,4,4,4,4,4,4,4,4,4,4,0,2,4,0
0.41933424920890344,0.3456511242158756,0.5302061484272381,0.49642066922136185,0.5356002873619085,0.6540617269352342,0,0,0,0,0,0,0,0,0,4,2,4,0,0
0.4750743938334206,0.5282675589893038,0.5043008908214099,0.44237443369634194,0.5312341728798506,0.391839045773837,0,0,0,0,0,0,0,0,0,4,4,0,1,0
0.5171259383565865,0.4836937572722236,0.6720976297798649,0.4148283259617054,0.5230024505696879,0.6114959920446512,4,4,4,4,4,4,4,4,4,3,3,0,3,0
0.4140198003469394,0.5898140248992689,0.4786009867190196,0.4521179442918308,0.43398825976726757,0.4865645319548535,0,0,0,0,0,0,0,0,0,2,4,0,4,0
0.47448886334296625,0.3667547770928736,0.33492510127245,0.6668493121183449,0.39607467167711385,0.5954764298792466,2,0,3,0,0,4,2,2,3,0,4,1,3,1
0.4630301346478714,0.49463396377465046,0.6639402804508119,0.5947513517570032,0.5950118446439958,0.5294656289318943,4,4,4,4,4,4,4,4,4,0,2,3,0,0
0.37852755255780995,0.698396813539339,0.5472115427873694,0.5014833094008133,0.3871321490968365,0.607101423288006,4,4,4,4,4,4,4,4,4,0,3,2,0,0
0.4769767986227408,0.5417383543859097,0.47982571194826285,0.5532611189255885,0.4722611061395165,0.5510519509353137,0,0,0,0,0,0,0,0,0,1,4,1,4,0
0.5047206479578481,0.4106413482750695,0.44850284916676514,0.5105797707857634,0.5363992684486688,0.4511822341538338,4,4,4,4,4,4,4,4,4,2,1,2,0,0
0.4314214322701026,0.5519194084462913,0.561546616282843,0.4959964991449827,0.36504645003587527,0.2943526354810814,0,0,0,0,0,0,0,0,0,2,1,0,3,0
0.6008282088192416,0.4498669512789175,0.6065396664953268,0.5046462338176129,0.4721594647221874,0.4641222755208895,0,0,0,0,0,0,0,0,0,4,1,2,4,0
0.4816629992824121,0.4013189255162271,0.4205031825635813,0.5572241679777119,0.6476841450984959,0.4401907759280389,0,0,0,0,0,0,0,0,0,4,4,0,3,0
0.6071700687194317,0.7402416556567464,0.5853781264193548,0.5238704272622774,0.5692467672493398,0.6566883432534341,2,4,3,2,2,4,0,2,2,4,2,4,3,1
0.5932308762995073,0.6968654928718236,0.5495363849456597,0.6467628886215742,0.5080963011698366,0.44013460194481846,0,0,0,0,0,0,0,0,0,4,0,3,0,0
0.6345843389539947,0.449934722054667,0.48410113787521963,0.5836694555582289,0.3233068661886229,0.5918099407693423,0,0,0,0,0,0,0,0,0,4,2,3,3,0
0.6602827703721482,0.35889667879290743,0.5725271982584473,0.5388081021276885,0.4727779981801402,0.5538325104337388,4,4,4,4,4,4,4,4,4,4,3,3,4,0
0.6030745905181073,0.5012423673292119,0.4651480630710841,0.35851447230408334,0.4810568106237654,0.5698727690885169,4,4,4,4,4,4,4,4,4,2,0,0,4,0
0.5063189188413744,0.5484939971925792,0.48749633979121754,0.3155298871151574,0.46602449212416475,0.5622476686943243,4,4,4,4,4,4,4,4,4,0,4,1,4,0
0.5684795495383911,0.5017861907026409,0.38905343649936597,0.43374454835999443,0.3417636966509152,0.4304588501661315,0,0,0,0,0,0,0,0,0,0,1,4,1,0
0.346576824844682,0.37433997593608226,0.49989646959102585,0.5867475759052927,0.6475617881895136,0.4199886841821916,4,4,4,4,4,4,4,4,4,0,1,3,4,0
0.5309861101960709,0.43633507215831413,0.508008463464597,0.39834572977896127,0.5937517102935603,0.6188540659026078,0,0,0,0,0,0,0,0,0,4,4,1,4,0
0.6826167094527273,0.5638619906940514,0.46189588647107666,0.5532633546429335,0.44978968892143223,0.5473020262089482,4,4,4,4,4,4,4,4,4,2,1,4,4,0
0.5325446823150162,0.617892531721156,0.4790057395428068,0.44977884440791993,0.444468332789393,0.39621730391128823,4,4,4,4,4,4,4,4,4,3,3,4,2,0
0.6464747576701578,0.2923031905740449,0.509111071282464,0.5017414690489027,0.437462609744096,0.4604883631959327,4,4,4,4,4,4,4,4,4,1,2,2,2,0
0.6181647767577715,0.5201814877459542,0.6085370741057217,0.40497103745900337,0.4233838804802659,0.5196492800864589,4,4,4,4,4,4,4,4,4,0,2,3,3,0
0.5726230134365657,0.5932940020690958,0.5037477564170931,0.44325654605009457,0.603948746188369,0.5144342132249639,0,0,0,0,0,0,0,0,0,2,1,0,3,0
0.5005814291946398,0.43756615820345124,0.5399805685899847,0.42022244042351664,0.6155355659138555,0.4308231887302757,4,4,4,4,4,4,4,4,4,4,1,1,2,0
0.493752548775567,0.49094976010955454,0.5302413042986404,0.439682465220025,0.5772648834591263,0.5409348534745286,0,0,0,0,0,0,0,0,0,4,2,0,4,0
0.4622508309327128,0.5132392372764744,0.4779397654287706,0.49783436693171057,0.6258964819250357,0.5208414699715103,4,4,4,4,4,4,4,4,4,3,4,1,2,0
0.5413949418033649,0.5306564539992152,0.518941936791643,0.48963239640190775,0.6169969312435929,0.5316748501573482,0,0,0,0,0,0,0,0,0,4,1,2,3,0
0.5619079395668818,0.44343351451378177,0.48912623515810705,0.4790888293023002,0.5305775115387978,0.48035110907793427,4,4,4,4,4,4,4,4,4,2,3,1,4,0
0.4337631654174152,0.5657001678073105,0.467912351822012,0.6167089442537576,0.4326293161424276,0.45073059374185115,0,0,0,0,0,0,0,0,0,4,4,1,1,0
0.5949316322615424,0.48023670861586054,0.556847282840968,0.49751008637966176,0.46086733660122037,0.5428007287869663,0,0,0,0,0,0,0,0,0,1,1,3,0,0
0.4099939851941441,0.41229080946311447,0.4804191178774031,0.507602405748374,0.4424602258410773,0.4389765313880709,4,4,4,4,4,4,4,4,4,3,4,0,0,0
0.47486632548974844,0.4501027230377791,0.5512353448779089,0.2809262927742434,0.5558850193881137,0.5601632698676867,0,0,0,0,0,0,0,0,0,3,0,0,1,0
0.43139178729539995,0.5690136712064077,0.45694961455807986,0.4262296262039632,0.5868713820917292,0.34833917905539563,4,4,4,4,4,4,4,4,4,1,3,4,3,0
0.5323948826119866,0.3344371374533265,0.4226869736821829,0.5423339845272769,0.5827358439517921,0.411485171811379,4,4,4,4,4,4,4,4,4,4,2,1,3,0
0.5129567431209551,0.5373728977114662,0.63152642461773,0.5686354647355779,0.5888443029525906,0.4709214527947185,4,4,4,4,4,4,4,4,4,0,3,3,3,0
0.5715563617025113,0.4588182932346123,0.508230874975547,0.5552547128351448,0.5085474559542792,0.5375438551328612,0,0,0,0,0,0,0,0,0,2,0,0,3,0
0.4777203536143021,0.4044712759737362,0.504970486887111,0.461037146887429,0.46289686040675326,0.39779972372371825,0,0,0,0,0,0,0,0,0,3,4,0,1,0
0.532468345547466,0.5077830608372544,0.3518516613069581,0.46814014908786705,0.5013047554058776,0.4949194101010028,0,0,0,0,0,0,0,0,0,4,1,2,1,0
0.5052015202615701,0.522880795241149,0.5566933733231734,0.43587743872106344,0.6047355380819069,0.3721842364790984,4,4,4,4,4,4,4,4,4,0,0,2,3,0
0.6217080140596892,0.45873968097477347,0.4710670082346423,0.3077128923846758,0.4895058843826546,0.4110890634993444,4,4,4,4,4,4,4,4,4,2,0,2,3,0
0.5966026664149052,0.4983412576307174,0.4716996915532938,0.5055933051532537,0.5428860497499749,0.6227566832497896,4,4,4,4,4,4,4,4,4,4,4,3,2,0
0.3059711211205506,0.5190880035670479,0.5595168721469751,0.6044245630528733,0.5749943233749963,0.5522517473054291,4,4,4,4,4,4,4,4,4,2,4,0,4,0
0.27641255553676336,0.47976966339824256,0.5389155686471736,0.5021430600216731,0.6472719609799019,0.4359608861922748,0,0,0,0,0,0,0,0,0,1,2,1,0,0
0.36052240754709586,0.5034189950171962,0.40203500230393197,0.36945593038865787,0.6033235835823357,0.5964146979242246,4,4,4,4,4,4,4,4,4,0,2,2,2,0
0.5402218008764622,0.4531327521122205,0.5762020453607006,0.48179165981006167,0.49764829363489466,0.5125194322590927,0,0,0,0,0,0,0,0,0,0,1,4,4,0
0.585332910910987,0.5615429923132952,0.46009773473120896,0.6143896874061076,0.4427848484052806,0.5205093508776677,0,0,0,0,0,0,0,0,0,3,3,4,2,0
0.33911921390146416,0.5846465168784809,0.38181722119102257,0.49506849233824807,0.43572125478496887,0.5266274410793582,4,4,4,4,4,4,4,4,4,3,2,1,0,0
0.4072479457307734,0.4454128659523363,0.49457782635339875,0.4861494717924444,0.30348022970522026,0.3170810748084476,0,0,0,0,0,0,0,0,0,2,4,2,0,0
0.5050611118646917,0.5152394339167727,0.4974849034883075,0.4118662610550461,0.30802377627477906,0.5149920363041633,4,4,4,4,4,4,4,4,4,4,0,3,2,0
0.5002711539268812,0.6484031870443365,0.4667462496261894,0.6349946485532877,0.5284768718318541,0.6494382730807916,4,4,4,4,4,4,4,4,4,0,4,2,0,0
0.5376016939119,0.40946620011409474,0.5471264179865929,0.6931006494811185,0.5829402145880155,0.5862584797611134,0,0,0,0,0,0,0,0,0,1,4,3,2,0
0.3693413271226693,0.43000668083547633,0.5098039752160566,0.3968708883404857,0.5744907981023808,0.37257952532346733,0,0,0,0,0,0,0,0,0,1,0,4,0,0
0.5474439642014114,0.4752268176447173,0.6278816282114427,0.5487429919250287,0.46281878729805587,0.5321491788270857,4,4,4,4,4,4,4,4,4,3,2,1,3,0
0.5148518585908776,0.4090092071913559,0.4705066604468464,0.491157787175259,0.41690427044851897,0.6857021273167908,4,4,4,4,4,4,4,4,4,2,0,1,1,0
0.6319277311511928,0.4186790918188812,0.5197039441228904,0.4454824925482225,0.5771864779134972,0.6227116705004184,4,4,4,4,4,4,4,4,4,0,2,4,4,0
0.48408019984949185,0.6921444080997369,0.44398317592751857,0.5595508640242813,0.3215163977103328,0.4307062155732103,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0.5614272183180409,0.4172967094854778,0.43170028128583016,0.5214719312930336,0.26879707224539007,0.48560080388900334,0,0,0,0,0,0,0,0,0,0,4,0,2,0
0.5106220704436332,0.632088908500998,0.5109109743697202,0.424256828452407,0.4382307799051593,0.39311583584165016,0,0,0,0,0,0,0,0,0,3,2,1,0,0
0.4457973881274805,0.5660274800707191,0.5185369073954157,0.5864812526616807,0.6325339599226238,0.5320625219069468,0,0,0,0,0,0,0,0,0,0,3,1,1,0
0.45557490680178186,0.5567343851529098,0.539188666103237,0.3916685134280706,0.4162772430235708,0.6138144214829234,4,4,4,4,4,4,4,4,4,4,1,3,2,0
0.6336235100200522,0.5554936310376954,0.3589432439600611,0.39003851759616737,0.4738787543350084,0.65448907817602,4,4,4,4,4,4,4,4,4,1,1,3,2,0
0.7011438787277091,0.6102432310308539,0.4580662736094745,0.49632086124944275,0.48887189036405254,0.4537989598106656,4,4,4,4,4,4,4,4,4,3,0,4,0,0
0.5442034084759129,0.5568002184018236,0.47539824626503185,0.4696204816304539,0.319569437345246,0.4677359754465632,0,0,0,0,0,0,0,0,0,3,3,0,1,0
0.5103457831595152,0.4517586373722982,0.43433105811699757,0.5941282632447715,0.47822797666089173,0.4082733174867716,0,0,0,0,0,0,0,0,0,0,1,4,0,0
0.48631921709104914,0.44509595786283873,0.5145632730927615,0.5861774876200505,0.5268505121680699,0.4620316493058686,4,4,4,4,4,4,4,4,4,4,0,4,4,0
0.4617283142774369,0.5069137260064634,0.6410323864469649,0.44210207300170207,0.586070867657426,0.469455850453922,4,4,4,4,4,4,4,4,4,4,1,4,1,0
0.6150965553925241,0.36247922092812856,0.5152944419260432,0.5843849893484083,0.43856595411602195,0.6050258872149654,0,0,0,0,0,0,0,0,0,4,0,4,2,0
0.434116390373489,0.4474555265608987,0.38069829539511724,0.5106774832548668,0.5662193229079181,0.39913674814380484,4,4,4,4,4,4,4,4,4,3,0,1,4,0
0.49789764281217436,0.46166064126418416,0.46855122056918974,0.5605371912597873,0.44125802630643524,0.5109738208489936,4,4,4,4,4,4,4,4,4,0,4,4,0,0
0.5474585581516579,0.39733980372693223,0.6019705126165837,0.4609681945577346,0.5375808649013443,0.5474941191128113,4,4,4,4,4,4,4,4,4,2,4,0,1,0
0.42730690022912543,0.47721723695670193,0.5050348939986237,0.4491574025251507,0.44369559191733066,0.4252575232034351,4,4,4,4,4,4,4,4,4,1,4,0,1,0
0.36065458493297375,0.39955403958096314,0.5023124595325369,0.3867358297532263,0.3397145550056962,0.37171336089138163,4,4,4,4,4,4,4,4,4,1,2,0,4,0
0.5597360982484523,0.5557064662384512,0.5614933621652157,0.4866786388946791,0.38824455474945324,0.6188527072492382,4,4,4,4,4,4,4,4,4,1,4,0,0,0
0.4151574471795454,0.4571673669479397,0.42832658405435614,0.5799445977121102,0.47010184605255784,0.4246687249577249,4,4,4,4,4,4,4,4,4,0,1,4,2,0
0.57443024131828,0.4484000339639809,0.6623181316284052,0.45579090982150017,0.4118002931319363,0.6430219079906285,0,0,0,0,0,0,0,0,0,0,4,2,1,0
0.5204099991096311,0.3896670847433937,0.5128546303051907,0.5741505958171368,0.40540193840731137,0.5894648899472967,4,4,4,4,4,4,4,4,4,0,0,1,2,0
0.6161550467952036,0.6122428270841491,0.6011392868631358,0.34479825944462167,0.5517557621589719,0.4518483925929866,4,4,4,4,4,4,4,4,4,0,1,2,4,0
0.5558821649698773,0.37968511631630436,0.38170020116878745,0.5405454914543921,0.5901791193661177,0.4575154280101422,4,4,4,4,4,4,4,4,4,1,4,3,3,0
0.5393734556892873,0.46774755815705726,0.5280306528639048,0.502792765070094,0.4434727567850105,0.6291015625621241,4,4,4,4,4,4,4,4,4,0,2,0,0,0
0.5784464298786934,0.534498473860548,0.5350435157661096,0.4803939832877341,0.5064513361748452,0.4302199711790382,4,4,4,4,4,4,4,4,4,0,1,2,2,0
0.5038106826582245,0.512240311037117,0.540279324532108,0.5737671487277046,0.39401577136935245,0.6612835171265781,0,0,0,0,0,0,0,0,0,0,3,2,1,0
0.4466010795737773,0.4152535209782047,0.3785042573445843,0.43789993188597576,0.5420343315679236,0.4518237348027869,4,4,4,4,4,4,4,4,4,1,0,2,2,0
0.4877941755243303,0.5930019666645554,0.4425868829976505,0.4272196907707049,0.4064248166491858,0.6027213633613476,4,4,4,4,4,4,4,4,4,1,0,0,4,0
0.4371164315156678,0.48927384211470726,0.5633609911627623,0.5902607122770939,0.4392006641222526,0.5072483887809245,0,0,0,0,0,0,0,0,0,2,0,4,3,0
0.3591979712142329,0.7314801418368688,0.5111696896257094,0.621142869539545,0.42404154989569515,0.53317865687747,2,2,2,1,1,3,1,4,1,1,1,1,3,1
0.4369595277933548,0.5277167402454016,0.5220870394882446,0.4265987523562226,0.467938196668489,0.35218438306888916,0,0,0,0,0,0,0,0,0,1,0,2,0,0
0.3736373700670733,0.4727519699029386,0.49782573492571375,0.5221663002472152,0.48819082883015646,0.6303512919954203,0,0,0,0,0,0,0,0,0,4,0,1,3,0
0.3590838180654147,0.45587403165746565,0.3831788304732638,0.44292798602409894,0.5238796400534151,0.5529753121699947,4,4,4,4,4,4,4,4,4,1,2,3,4,0
0.3869003719568684,0.4489703141857085,0.43652749671453284,0.5879926050847105,0.4822309665274488,0.3722936961137002,0,0,0,0,0,0,0,0,0,1,4,4,2,0
0.6615424128166569,0.509379992974447,0.6053855734470961,0.54220996608066,0.564686974552448,0.4975610260692907,4,4,4,4,4,4,4,4,4,3,4,1,3,0
0.4769737961412089,0.4876443826988775,0.5292445278815485,0.3963374347612738,0.42005047523963834,0.6144306097797491,4,4,4,4,4,4,4,4,4,0,4,3,4,0
0.5122343548715957,0.48143397172492103,0.38239676838692305,0.4852141756462774,0.5334941169844554,0.5311681204049025,0,0,0,0,0,0,0,0,0,2,2,2,2,0
0.5693865446562647,0.5316177217500719,0.5981986583577165,0.5351830165011512,0.4689951113243284,0.4797364496126312,4,4,4,4,4,4,4,4,4,3,1,2,4,0
0.4633631739199626,0.5085553618014234,0.4613091807827485,0.4537785790315913,0.388014793031279,0.5452875679732853,0,0,0,0,0,0,0,0,0,1,1,0,3,0
0.5521109018870665,0.43232871422217434,0.4812061126472623,0.5773544174965278,0.44596767086369393,0.5035621900078643,0,0,0,0,0,0,0,0,0,4,2,3,3,0
0.4807063339292406,0.4592592489661858,0.592851365417138,0.5125589033225195,0.528796584870445,0.4132880211728154,4,4,4,4,4,4,4,4,4,3,0,3,0,0
0.5253892994624841,0.43985816888298,0.4400774393609104,0.5600384149775146,0.3556069873253991,0.6186296124445951,4,4,4,4,4,4,4,4,4,3,1,4,4,0
0.6106238044486064,0.5355459216794168,0.5032978420632767,0.490652819588031,0.5299879494476855,0.6197410415835456,0,0,0,0,0,0,0,0,0,4,2,0,0,0
0.5250247519484877,0.5055915230025271,0.39941777842863313,0.3928790812424263,0.4872406662647759,0.40617390151017846,4,4,4,4,4,4,4,4,4,0,2,2,2,0
0.570933250645802,0.5407376065470806,0.34567857137924035,0.5369588537098642,0.4425974035818671,0.3836417605945004,4,4,4,4,4,4,4,4,4,3,2,4,1,0
0.5959604515640718,0.4435894797867691,0.4478514642435229,0.41356061672435057,0.46707295593957543,0.5300334856071918,0,0,0,0,0,0,0,0,0,3,1,4,0,0
0.6926439260941444,0.4923454805974158,0.41099186017827216,0.514619296354069,0.5171362672138426,0.49717252337538176,0,0,0,0,0,0,0,0,0,2,0,3,3,0
0.6528444999758428,0.5734174094559377,0.5225617783274907,0.5928417186503898,0.5193515271192422,0.5626883034141766,0,0,0,0,0,0,0,0,0,2,3,0,0,0
0.5756238043100138,0.6316747575926975,0.43761580659425514,0.5632555566904455,0.44110219545119206,0.49799162510332223,4,4,4,4,4,4,4,4,4,1,1,0,4,0
0.5897979898729644,0.4855071495675823,0.5881196501046316,0.46021041370165855,0.5020928721447209,0.43599880566108756,4,4,4,4,4,4,4,4,4,2,1,3,3,0
0.43304892197189326,0.5900664577019857,0.4247816508170651,0.41655947728799775,0.2686419299961017,0.571020306905925,4,4,4,4,4,4,4,4,4,0,4,4,1,0
0.496505675782202,0.5019358075975023,0.4709222305013517,0.5501737427050541,0.5970778364224657,0.42421740295889165,0,0,0,0,0,0,0,0,0,2,2,3,2,0
